Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
ARKK,ARK Innovation ETF,Equity,"$1,644,683,576.00",-23.38%,"547,942",$38.35,1.32%,No,No,5.88%,-31.54%,-16.11%,68.21%,81.53%,"$313,717,148.00","$43,899,300.50","$108,077,527.50","$460,037,619.00","$1,840,215,204.50","$1,849,556,197.00",All Cap Equities,2014-10-31,0.75%,N/A,$0.38,2019-12-27,$0.38,1.01%,0.00,1.70,36,58.04%,35%,15%,1099,$32.50,$60.70,$36.90,$39.52,35.50,N/A,N/A,C,N/A,N/A,N/A,N/A,2.85,5.10%,7.32%,20.25,0.00%,12.07%
EMLP,First Trust North American Energy Infrastructure Fund,Equity,"$1,567,321,660.00",-41.66%,"993,356",$14.87,-7.41%,No,No,-11.49%,-42.56%,-37.92%,-33.29%,-32.99%,"-$108,656,862.00","-$86,031,967.00","-$115,063,945.00","$232,285,715.50","$1,046,630,156.00","$1,589,627,603.50",Large Cap Blend Equities,2012-06-20,0.95%,N/A,$0.94,2019-12-13,$0.26,5.83%,15.14,0.62,50,57.16%,35%,15%,1099,$13.45,$28.08,$14.41,$15.65,24.67,B+,A-,C+,B,B+,C+,A+,5.94,67.36%,62.40%,1439.41,26.73%,5.89%
SMH,VanEck Vectors Semiconductor ETF,Equity,"$1,550,768,882.00",-25.88%,"5,167,728",$104.81,3.71%,No,No,2.79%,-24.52%,-0.35%,39.64%,95.49%,"$754,925,776.00","$409,907,504.50","$454,150,870.00","$819,890,162.00","$1,203,872,491.00","$1,314,384,372.11",Technology Equities,2011-12-20,0.35%,N/A,$2.12,2019-12-23,$2.12,2.10%,24.52,1.39,26,65.45%,35%,15%,1099,$94.98,$147.77,$101.06,$107.43,38.38,A-,A,A,A-,B,A,C,5.56,50.14%,51.26%,85.65,0.00%,5.97%
VOX,Vanguard Communication Services ETF,Equity,"$1,545,228,041.00",-26.28%,"287,126",$69.09,-0.16%,No,No,-2.44%,-27.51%,-16.95%,-22.06%,-10.30%,"-$9,059,000.00","$9,920,000.00","-$126,539,250.00","$173,626,938.23","$695,067,904.28","$1,031,805,704.65",Large Cap Growth Equities,2004-09-23,0.10%,Vanguard,$1.03,2020-03-10,$0.19,1.48%,23.50,0.79,107,71.19%,35%,15%,1099,$64.73,$98.89,$67.14,$70.64,32.39,A+,A,A+,A-,A,A,B-,4.06,26.42%,20.55%,19.03,0.00%,0.63%
VDE,Vanguard Energy ETF,Equity,"$1,526,307,258.00",-60.88%,"1,181,984",$31.40,-6.80%,No,No,-13.14%,-53.73%,-63.01%,-63.41%,-65.95%,"$530,896,000.00","$396,175,500.00","$209,276,000.00","$287,967,988.83","$241,897,556.08","$1,075,661,821.32",Energy Equities,2004-09-23,0.10%,Vanguard,$3.46,2020-03-10,$0.67,10.27%,14.20,1.24,131,73.91%,35%,15%,1099,$24.22,$72.28,$30.30,$33.05,21.66,A,A-,A,B,A-,A,A,5.47,49.11%,49.17%,442.85,0.00%,0.29%
IGM,iShares Expanded Tech Sector ETF,Equity,"$1,482,475,020.00",-21.66%,"80,595",$189.70,-0.06%,No,No,0.45%,-24.63%,-7.01%,40.71%,85.25%,"$72,099,968.00","$23,310,750.00","-$52,213,590.00","$28,795,292.50","-$22,918,085.50","$85,053,588.50",Technology Equities,2001-03-13,0.46%,N/A,$1.21,2019-12-16,$0.32,0.63%,28.35,1.20,303,54.36%,35%,15%,1099,$178.59,$260.67,$184.19,$194.28,35.96,A-,B+,B+,B,A,B+,A,5.67,56.66%,54.19%,22.68,9.29%,3.77%
FXL,First Trust Technology AlphaDEX Fund,Equity,"$1,478,443,716.00",-27.74%,"247,531",$52.44,0.81%,No,No,1.81%,-28.18%,-17.31%,27.38%,46.22%,"-$297,788,970.00","-$230,979,439.50","-$282,350,432.00","-$345,466,559.50","$555,079,891.50","$404,822,849.00",Technology Equities,2007-05-08,0.61%,N/A,$0.27,2019-12-13,$0.05,0.51%,26.45,1.27,102,19.76%,35%,15%,1099,$47.02,$76.64,$50.90,$53.81,34.45,B,A-,C+,A-,B+,C+,A-,4.5,22.38%,30.34%,48.51,1.34%,3.59%
ICF,iShares Cohen & Steers REIT ETF,Real Estate,"$1,475,648,070.00",-35.64%,"108,873",$75.30,-4.88%,No,No,-13.12%,-39.52%,-30.28%,-17.35%,-15.14%,"-$87,712,455.00","-$36,018,224.50","-$59,620,774.50","$19,624,888.00","-$847,708,994.50","-$1,116,147,086.50",Real Estate,2001-01-29,0.34%,N/A,$2.98,2019-12-16,$0.84,3.75%,42.30,0.46,31,63.08%,35%,15%,1099,$75.79,$132.43,$72.81,$78.52,28.25,B-,A-,A-,C+,B,C+,B-,5.96,98.27%,62.85%,137.58,0.00%,14.87%
REET,iShares Global REIT ETF,Real Estate,"$1,336,921,706.00",-42.14%,"808,468",$15.98,-2.44%,No,No,-13.67%,-43.61%,-36.74%,-26.92%,-26.75%,"$357,648,335.00","$59,056,762.50","$104,885,265.50","$587,858,744.00","$1,806,873,780.50","$2,169,063,008.50",Global Real Estate,2014-07-08,0.14%,N/A,$1.45,2019-12-16,$0.66,8.78%,21.31,0.54,309,25.83%,35%,15%,1099,$14.91,$31.12,$15.53,$16.51,20.16,N/A,N/A,A+,N/A,N/A,N/A,N/A,4.68,29.92%,33.66%,94.55,0.62%,16.00%
XOP,SPDR S&P Oil & Gas Exploration & Production ETF,Equity,"$1,306,312,310.00",-68.19%,"44,002,996",$7.54,-8.61%,No,No,-12.93%,-57.28%,-74.64%,-78.05%,-83.51%,"$1,208,178,453.50","$285,361,624.00","$789,255,120.50","$2,296,046,304.50","$2,800,489,588.00","$3,865,385,448.50",Energy Equities,2006-06-19,0.35%,N/A,$0.35,2019-12-20,$0.10,4.23%,11.41,1.62,58,41.16%,35%,15%,1099,$4.89,$18.18,$7.28,$7.99,25.58,B+,A,A-,B+,C+,C+,A-,3.74,11.83%,16.49%,605.67,0.00%,1.06%
FBT,First Trust Amex Biotechnology Index,Equity,"$1,299,196,439.00",-22.16%,"101,569",$115.76,-0.53%,No,No,-0.03%,-23.46%,-20.53%,11.40%,-7.82%,"-$126,136,590.50","-$89,882,094.00","-$96,828,835.00","-$1,214,722,873.00","$604,035,293.00","-$772,260,218.89",Health & Biotech Equities,2006-06-23,0.57%,N/A,$0.00,2015-09-23,$0.02,0.00%,22.49,1.48,31,41.31%,35%,15%,1099,$107.05,$158.96,$112.49,$118.68,34.68,C,A-,C+,A,C+,C,C,2.8,16.98%,7.00%,27.18,0.00%,30.79%
RWO,SPDR DJ Wilshire Global Real Estate ETF,Real Estate,"$1,286,253,291.00",-41.54%,"286,863",$30.12,-2.52%,No,No,-13.52%,-42.61%,-37.00%,-28.23%,-29.58%,"$8,887,655.00","-$40,543,499.50","-$35,531,116.50","-$146,141,086.00","-$525,589,781.00","$102,938,848.00",Global Real Estate,2008-05-13,0.50%,2 Platforms,$2.05,2019-12-23,$0.91,6.54%,24.26,0.55,218,28.05%,35%,15%,1099,$28.32,$57.35,$29.37,$30.88,18.82,A-,A,B,C+,A+,B-,A-,5.27,68.94%,44.70%,103.89,0.00%,17.66%
FXH,First Trust Health Care AlphaDEX Fund,Equity,"$1,286,111,982.00",-26.21%,"260,763",$62.13,-3.07%,No,No,-6.32%,-27.15%,-18.35%,0.84%,-9.30%,"$571,659,872.50","$616,809,225.50","$596,896,760.50","-$479,625,718.50","$593,912,759.00","-$1,214,062,421.75",Health & Biotech Equities,2007-05-08,0.62%,N/A,$0.00,2013-06-21,$0.01,0.00%,21.26,1.05,77,26.07%,35%,15%,1099,$61.26,$89.22,$60.52,$63.91,31.86,B+,A,C+,A-,A-,C+,A-,4.84,43.40%,36.30%,22.36,0.00%,16.11%
RWR,SPDR Dow Jones REIT ETF,Real Estate,"$1,248,288,735.00",-41.87%,"201,421",$59.30,-4.85%,No,No,-13.52%,-44.15%,-37.61%,-28.26%,-27.20%,"-$412,291,277.00","-$27,376,890.00","-$61,359,783.00","-$834,434,932.75","-$1,217,272,708.75","-$1,288,008,276.77",Real Estate,2001-04-23,0.25%,TD Ameritrade,$3.43,2019-12-23,$1.15,5.49%,28.65,0.55,94,47.23%,35%,15%,1099,$56.95,$113.91,$57.70,$61.04,26.12,A,A-,A,B,A-,B+,A-,4.31,58.38%,24.86%,94.94,0.00%,13.48%
RYT,Invesco S&P 500® Equal Weight Technology ETF,Equity,"$1,224,782,912.00",-29.40%,"65,695",$139.82,-1.08%,No,No,-3.32%,-29.72%,-16.23%,19.95%,56.22%,"-$79,551,148.50","-$18,149,136.00","-$27,775,501.00","-$154,185,562.50","-$221,758,621.50","-$176,423,913.50",Technology Equities,2006-11-07,0.40%,Charles Schwab,$1.83,2019-12-23,$0.48,1.29%,17.60,1.24,72,18.62%,35%,15%,1099,$132.58,$206.44,$135.94,$143.54,33.29,A-,B+,A-,A,B+,B,B+,4.96,32.58%,38.60%,35.19,2.87%,4.71%
FHLC,Fidelity MSCI Health Care Index ETF,Equity,"$1,219,519,558.00",-26.80%,"285,569",$36.18,-4.59%,No,No,-7.38%,-25.87%,-16.47%,6.67%,8.24%,"-$26,614,498.50","-$53,973,738.00","-$96,756,940.00","-$89,334,598.50","$614,274,291.00","$781,434,395.00",Health & Biotech Equities,2013-10-21,0.08%,Fidelity,$0.68,2020-03-20,$0.25,1.79%,23.33,0.95,350,44.00%,35%,15%,1099,$36.76,$50.74,$35.37,$37.36,31.38,N/A,N/A,A,N/A,N/A,N/A,N/A,5.2,58.49%,43.30%,19.63,0.01%,13.57%
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"$1,203,955,229.00",-29.84%,"123,810",$37.60,-3.59%,No,No,-5.07%,-30.52%,-21.58%,-9.89%,-6.39%,"$8,432,519.00","-$43,819,999.00","-$43,819,999.00","$704,488,815.00","$732,480,546.50","$1,203,984,210.17",Large Cap Blend Equities,2013-10-08,0.47%,N/A,$1.25,2020-03-20,$0.22,3.18%,24.33,0.64,179,33.48%,35%,15%,1099,$36.01,$57.17,$36.94,$38.57,29.46,B+,A-,B,N/A,N/A,B+,B,6.4,55.36%,74.93%,650.12,20.20%,7.87%
KRE,SPDR S&P Regional Banking ETF,Equity,"$1,110,317,011.00",-51.71%,"8,050,057",$28.13,-8.73%,No,No,-13.45%,-47.84%,-41.98%,-43.56%,-25.70%,"$149,200,328.00","$492,387,851.50","$534,648,880.50","-$231,225,054.50","-$1,292,801,330.00","$353,701,469.82",Financials Equities,2006-06-19,0.35%,N/A,$1.29,2019-12-20,$0.36,4.16%,12.21,1.33,123,30.04%,35%,15%,1099,$25.37,$55.88,$26.77,$29.99,27.86,A-,A,A,B-,B+,B-,B+,4.59,42.73%,31.98%,9.49,0.00%,1.60%
XAR,SPDR S&P Aerospace & Defense ETF,Equity,"$1,078,969,538.00",-41.82%,"306,374",$63.48,-2.52%,No,No,-9.18%,-43.92%,-28.88%,-2.02%,12.05%,"-$38,810,282.50","-$187,526,302.50","-$255,641,776.00","$343,049,308.25","$915,177,139.75","$1,291,290,391.25",Industrials Equities,2011-09-28,0.35%,N/A,$0.81,2019-12-23,$0.13,1.25%,21.01,1.05,33,50.03%,35%,15%,1099,$56.50,$118.50,$61.06,$65.11,25.11,B+,B-,A-,A+,B+,A-,C+,6.21,68.75%,70.34%,106.08,64.36%,0.38%
IEV,iShares Europe ETF,Equity,"$1,074,415,174.00",-35.69%,"480,253",$30.20,-0.82%,No,No,-2.61%,-32.01%,-27.66%,-20.59%,-23.03%,"-$85,403,310.00","-$83,314,340.00","-$113,334,204.00","-$464,805,227.50","-$997,177,621.50","-$1,039,025,642.50",Europe Equities,2000-07-25,0.59%,Fidelity,$1.44,2019-12-16,$0.31,4.55%,16.56,0.84,364,22.55%,35%,15%,1099,$27.23,$47.92,$29.85,$30.80,27.34,A-,A-,C+,B,A-,B+,A,7.71,49.06%,94.50%,149.8,14.25%,5.38%
USRT,iShares Core U.S. REIT ETF,Real Estate,"$1,069,550,219.00",-40.72%,"393,068",$32.36,-4.12%,No,No,-12.23%,-43.60%,-35.01%,-24.96%,-21.28%,"$71,898,970.50","$37,251,840.00","$58,230,182.50","$484,498,171.00","$1,528,402,102.50","$1,527,143,655.00",Real Estate,2007-05-04,0.08%,N/A,$1.82,2019-12-16,$0.54,5.39%,30.79,0.53,154,39.57%,20%,39%,1099,$30.76,$61.83,$31.30,$33.48,26.38,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.14,38.73%,21.84%,104.98,0.87%,11.63%
CIBR,First Trust NASDAQ CEA Cybersecurity ETF,Equity,"$1,048,389,983.00",-23.40%,"422,197",$23.00,1.59%,No,No,5.07%,-25.25%,-16.87%,8.82%,N/A,"$194,966,602.50","-$20,609,654.50","$3,067,381.00","$506,114,360.50","$985,452,670.50","$1,177,784,829.50",Technology Equities,2015-07-06,0.60%,N/A,$0.07,2019-12-13,$0.05,0.30%,23.62,1.12,43,49.77%,35%,15%,1099,$20.20,$31.77,$22.34,$23.59,34.17,N/A,N/A,B,N/A,N/A,N/A,N/A,5.47,45.89%,49.12%,15.79,14.07%,4.02%
HACK,ETFMG Prime Cyber Security ETF,Equity,"$1,031,068,105.00",-23.69%,"317,919",$31.08,0.81%,No,No,4.60%,-25.64%,-19.77%,10.48%,12.75%,"-$115,967,930.00","-$38,642,580.00","-$75,116,865.00","-$295,814,950.00","-$14,767,390.00","$596,303,690.00",Technology Equities,2014-11-12,0.60%,N/A,$0.64,2020-03-17,$0.58,2.07%,28.26,1.22,56,35.98%,35%,15%,1099,$27.59,$43.24,$30.22,$31.79,33.43,N/A,N/A,C,N/A,N/A,N/A,N/A,4.56,24.08%,31.60%,14.84,11.04%,1.19%
VAW,Vanguard Materials ETF,Equity,"$1,026,989,722.00",-38.93%,"138,381",$81.49,-4.89%,No,No,-6.93%,-35.48%,-30.92%,-26.66%,-17.18%,"-$266,154,000.00","-$70,615,250.00","-$263,268,000.00","-$443,161,663.38","-$403,922,746.72","$200,384,908.63",Materials,2004-01-30,0.10%,Vanguard,$3.14,2020-03-10,$0.54,3.66%,20.40,1.23,114,55.36%,35%,15%,1099,$77.20,$131.28,$79.97,$84.13,29.17,A+,A-,A+,A-,A,A-,A,5.29,42.65%,45.06%,758.01,3.32%,2.15%
RWX,SPDR DJ Wilshire International Real Estate ETF,Real Estate,"$997,228,730.00",-41.27%,"678,285",$22.78,-0.61%,No,No,-15.03%,-40.49%,-36.28%,-27.87%,-31.91%,"-$276,350,006.50","-$31,979,571.00","-$37,227,750.50","-$586,979,813.00","-$1,970,377,800.00","-$2,727,176,727.87",Global Real Estate,2006-12-15,0.59%,TD Ameritrade,$3.47,2019-12-23,$2.48,14.88%,17.54,0.56,126,29.60%,35%,15%,1099,$20.88,$43.10,$22.44,$23.21,12.64,A-,A,C+,B+,A-,A-,B+,6.56,95.45%,78.19%,114.83,0.00%,23.05%
AMJ,JPMorgan Alerian MLP Index ETN,Equity,"$988,449,700.00",-63.32%,"4,092,006",$8.00,-12.66%,No,No,-12.09%,-59.16%,-67.47%,-70.63%,-75.17%,$0.00,$0.00,$0.00,$0.00,$0.00,"-$130,250,000.00",MLPs,2009-04-02,0.85%,N/A,$0.88,2019-08-27,$0.47,11.04%,0.00,1.09,36,59.53%,35%,15%,1099,$5.02,$21.38,$7.65,$8.69,26.43,A-,A,A-,A,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IYF,iShares U.S. Financials ETF,Equity,"$957,730,889.00",-40.22%,"286,287",$82.36,-5.77%,No,No,-12.59%,-40.27%,-28.21%,-16.00%,-1.81%,"-$147,673,421.00","-$64,840,687.00","-$175,166,077.00","-$310,493,323.50","-$693,178,114.00","-$259,549,150.50",Financials Equities,2000-05-31,0.42%,N/A,$2.27,2019-12-16,$0.54,2.59%,19.60,1.01,284,41.74%,35%,15%,1099,$78.74,$144.23,$80.34,$85.27,27.62,A-,A,B,B+,B+,C,A,4.37,36.56%,25.85%,49.25,7.69%,2.15%
TDIV,First Trust NASDAQ Technology Dividend Index Fund,Equity,"$836,531,892.00",-26.63%,"166,474",$31.64,-0.47%,No,No,-0.17%,-26.07%,-15.25%,8.05%,29.54%,"$19,224,041.00","$6,238,681.00","$4,108,084.50","$79,328,295.00","$186,844,562.00","$71,308,123.50",Technology Equities,2012-08-14,0.50%,N/A,$0.98,2019-12-13,$0.32,3.09%,17.65,1.12,92,61.00%,35%,15%,1099,$29.82,$44.42,$30.76,$32.35,34.24,A,A-,B,N/A,A,A,B+,4.97,32.86%,38.78%,34.33,0.50%,4.88%
KBE,SPDR S&P Bank ETF,Equity,"$809,359,213.00",-51.09%,"2,420,877",$23.13,-8.90%,No,No,-14.96%,-47.37%,-41.59%,-41.36%,-25.73%,"-$61,867,075.50","$41,912,678.00","-$26,141,507.00","-$616,713,628.00","-$1,749,125,543.00","-$1,546,999,005.44",Financials Equities,2005-11-15,0.35%,N/A,$1.10,2019-12-20,$0.33,4.33%,11.83,1.35,91,21.66%,35%,15%,1099,$21.31,$45.52,$22.08,$24.67,27.71,A,A,A-,B+,B+,B,B,4.38,37.00%,26.08%,8.32,0.00%,1.10%
ROBO,ROBO Global Robotics and Automation Index ETF,Equity,"$805,290,150.00",-31.05%,"202,742",$28.96,-1.36%,No,No,-0.38%,-28.85%,-23.89%,-8.03%,8.60%,"-$100,570,755.50","-$30,324,634.00","-$64,119,088.50","-$269,728,845.50","$636,563,605.50","$862,948,221.00",Global Equities,2013-10-22,0.95%,N/A,$0.16,2019-12-24,$0.16,0.53%,27.51,1.38,88,19.41%,35%,15%,1099,$26.52,$43.27,$28.43,$29.49,31.25,N/A,N/A,C,N/A,N/A,N/A,N/A,5.41,44.76%,47.68%,36.29,5.94%,6.48%
PHO,Invesco Water Resources ETF,Equity,"$786,682,241.00",-30.83%,"111,127",$26.72,-5.48%,No,No,-9.45%,-32.64%,-19.59%,5.32%,7.78%,"$24,749,964.50","-$7,403,088.00","-$11,249,665.00","$53,405,612.00","$8,128,643.00","-$95,242,598.00",Water Equities ,2005-12-06,0.60%,N/A,$0.17,2019-12-23,$0.04,0.59%,24.72,1.04,35,62.59%,35%,15%,1099,$26.99,$41.10,$25.87,$27.88,30.56,A-,A+,A,A,B+,A-,B+,7.68,98.22%,94.23%,82.57,0.00%,15.17%
BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,"$785,041,771.00",-39.90%,"213,245",$53.33,-3.61%,No,No,-11.91%,-42.86%,-34.24%,N/A,N/A,"$123,592,129.25","$32,152,680.00","$79,875,080.75","$1,160,410,543.50","$1,241,392,548.00","$1,241,392,548.00",Real Estate,2018-06-15,0.11%,N/A,$1.94,2019-12-30,$0.03,3.51%,40.59,0.51,137,39.44%,39%,20%,1099,$50.51,$100.37,$51.28,$55.65,26.06,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12,36.99%,21.43%,105.45,0.88%,11.67%
FXU,First Trust Utilities AlphaDEX Fund,Equity,"$722,070,152.00",-28.96%,"305,218",$20.75,-3.94%,No,No,-9.11%,-33.49%,-26.25%,-17.91%,-0.78%,"-$200,299,463.00","-$142,151,713.00","-$183,453,701.00","$612,910,114.50","-$429,703,696.00","$562,651,807.96",Utilities Equities,2007-05-08,0.63%,N/A,$0.68,2019-12-13,$0.18,3.15%,18.72,0.33,35,49.76%,35%,15%,1099,$20.76,$32.54,$20.20,$21.43,30.72,B,A,C+,A,A,C,B,4.85,9.72%,36.38%,1997.47,32.99%,2.38%
IYG,iShares U.S. Financial Services ETF,Equity,"$708,614,708.00",-42.75%,"110,840",$86.91,-6.73%,No,No,-11.60%,-41.47%,-28.03%,-15.47%,1.94%,"-$127,325,172.50","-$38,945,737.50","-$127,283,727.50","-$336,512,261.00","-$323,763,484.00","$91,433,051.50",Financials Equities,2000-06-21,0.42%,N/A,$2.41,2019-12-16,$0.66,2.59%,15.80,1.24,121,60.67%,35%,15%,1099,$82.03,$153.30,$84.88,$90.47,29.07,B+,A-,B-,A,B,C,A-,4.49,41.41%,30.01%,6.7,0.00%,0.23%
IDU,iShares U.S. Utilities ETF,Equity,"$681,386,695.00",-30.27%,"121,821",$113.00,-5.16%,No,No,-11.64%,-34.82%,-22.06%,-5.92%,15.94%,"-$13,790,210.00","-$168,375,200.00","-$81,996,150.00","$148,006,893.50","$138,369,539.00","$43,329,876.00",Utilities Equities,2000-06-20,0.42%,N/A,$4.39,2019-12-16,$1.02,3.69%,22.85,0.18,49,56.74%,35%,15%,1099,$116.19,$183.64,$108.64,$118.00,30.15,B+,A,B+,B+,A-,B-,B+,7.41,69.44%,91.70%,2640.98,62.48%,5.91%
FUTY,Fidelity MSCI Utilities Index ETF,Equity,"$640,880,543.00",-30.57%,"303,500",$29.08,-5.68%,No,No,-11.24%,-35.02%,-21.97%,-4.83%,18.04%,"$30,936,590.50","-$50,019,647.50","-$49,592,763.00","$247,390,417.50","$555,865,020.50","$648,439,942.00",Utilities Equities,2013-10-21,0.08%,Fidelity,$1.23,2020-03-20,$0.34,3.99%,24.13,0.19,65,54.86%,35%,15%,1099,$30.06,$47.40,$28.05,$30.37,29.84,N/A,N/A,A+,N/A,N/A,N/A,N/A,7.43,70.83%,91.99%,2629.09,60.05%,6.84%
IHF,iShares U.S. Healthcare Providers ETF,Equity,"$630,816,400.00",-31.76%,"102,440",$137.01,-3.17%,No,No,-8.45%,-30.44%,-19.21%,9.01%,7.43%,"$59,551,085.00","$21,217,335.00","$121,759,220.00","-$50,953,479.50","$43,738,937.00","-$178,617,944.00",Health & Biotech Equities,2006-05-05,0.43%,N/A,$1.16,2019-12-16,$0.41,0.82%,22.47,0.86,48,75.59%,35%,15%,1099,$135.64,$210.04,$133.96,$140.59,32.65,B+,B+,B+,A-,B,B,B,5.25,62.26%,44.30%,13.53,0.00%,0.06%
KXI,iShares Global Consumer Staples ETF,Equity,"$608,895,090.00",-23.32%,"88,860",$42.54,-3.41%,No,No,-3.60%,-21.79%,-14.45%,-8.14%,3.18%,"-$28,690,590.50","$13,191,278.00","$18,882,770.00","-$7,623,475.50","$612,634,422.00","$521,832,317.50",Consumer Staples Equities,2006-09-21,0.46%,N/A,$1.20,2019-12-16,$0.60,2.70%,23.38,0.57,91,46.89%,35%,15%,1099,$42.41,$56.64,$41.60,$43.81,32.91,A-,B+,B,B,A,B+,A,6.74,72.00%,82.24%,55.22,21.59%,11.75%
PPA,Invesco Aerospace & Defense ETF,Equity,"$602,289,335.00",-39.83%,"139,890",$41.14,-3.68%,No,No,-11.28%,-41.92%,-27.03%,-3.42%,17.47%,"-$73,474,975.50","-$63,116,901.00","-$109,300,431.00","$14,347,176.00","$138,988,855.50","$344,731,660.00",Industrials Equities,2005-10-26,0.59%,N/A,$0.65,2019-12-23,$0.14,1.52%,22.54,1.05,51,56.64%,35%,15%,1099,$38.21,$75.01,$39.75,$42.37,23.00,B+,A-,B-,A,A,B,B-,5.56,45.83%,51.15%,28.77,76.95%,0.34%
CQQQ,Invesco China Technology ETF,Equity,"$593,458,320.00",-12.51%,"256,682",$46.00,0.86%,No,No,2.68%,-18.28%,-2.23%,12.83%,28.87%,"$117,027,501.00","$5,464,195.00","$13,755,073.50","$117,535,900.00","$609,841,518.50","$584,478,549.00",China Equities,2009-12-08,0.70%,Charles Schwab,$0.00,2019-12-23,$0.01,0.01%,27.54,1.43,91,57.88%,35%,15%,1099,$42.77,$60.15,$44.92,$46.84,38.44,B-,B,C+,A-,C+,A-,B-,2.8,4.53%,7.00%,25.75,0.00%,3.25%
FREL,Fidelity MSCI Real Estate Index ETF,Real Estate,"$591,775,495.00",-38.43%,"526,760",$16.90,-5.38%,No,No,-13.28%,-41.79%,-31.26%,-18.27%,-15.24%,"-$35,737,432.00","-$125,153,665.00","-$87,444,373.50","$194,477,193.50","$647,167,168.50","$864,596,197.50",Real Estate,2015-02-02,0.08%,Fidelity,$0.94,2020-03-20,$0.28,5.27%,30.86,0.65,176,42.83%,35%,15%,1099,$16.62,$31.17,$16.38,$17.58,26.99,N/A,N/A,A,N/A,N/A,N/A,A+,4.38,63.01%,25.91%,118.12,0.71%,9.23%
IYC,iShares US Consumer Services ETF,Equity,"$590,650,610.00",-30.25%,"41,250",$159.18,-0.05%,No,No,-3.74%,-30.30%,-20.51%,3.47%,13.48%,"-$60,489,160.00","-$39,106,265.00","-$60,489,160.00","-$103,851,288.50","-$269,056,576.00","-$531,300,176.00",Large Cap Growth Equities,2000-06-28,0.42%,N/A,$2.04,2019-12-16,$0.62,1.29%,25.03,1.02,157,52.78%,35%,15%,1099,$147.33,$237.45,$155.39,$162.41,30.46,A-,B+,B+,B-,A+,B,A,4.32,31.62%,24.97%,74.58,12.94%,0.52%
ITB,iShares U.S. Home Construction ETF,Equity,"$585,345,510.00",-45.66%,"3,294,421",$24.14,-5.04%,No,No,-11.87%,-50.86%,-29.54%,-22.40%,-11.29%,"$201,112,453.00","-$207,338,730.50","-$272,848,111.00","-$207,581,377.00","-$814,310,077.50","-$1,707,298,899.50",Building & Construction ,2006-05-01,0.42%,N/A,$0.22,2019-12-16,$0.06,0.88%,15.11,1.04,45,67.67%,35%,15%,1099,$20.50,$54.88,$23.24,$25.17,22.51,A-,A,A-,A-,B+,A-,A-,4.82,34.38%,35.90%,72.14,0.00%,9.02%
GNR,SPDR S&P Global Natural Resources ETF,Equity,"$566,761,187.00",-44.57%,"293,898",$25.58,-2.63%,No,No,-5.33%,-38.22%,-41.71%,-33.54%,-31.26%,"-$116,578,702.25","-$40,364,970.75","-$104,683,103.25","-$183,069,816.25","$33,514,130.25","$304,447,370.75",Commodity Producers Equities,2010-09-13,0.40%,Charles Schwab,$1.77,2019-12-20,$0.96,6.69%,15.03,1.05,96,33.49%,35%,15%,1099,$22.27,$44.32,$25.21,$26.30,27.67,A,A-,A,B+,B+,B-,A-,5.84,69.23%,59.56%,568.73,8.65%,2.00%
REM,iShares Mortgage Real Estate ETF,Real Estate,"$559,030,368.00",-59.89%,"697,634",$17.86,-10.74%,No,No,-35.96%,-62.14%,-55.25%,-48.18%,-40.00%,"-$41,569,645.50","-$3,606,069.00","-$55,236,100.00","$106,419,397.00","$182,130,366.50","$272,895,015.00",Real Estate,2007-05-04,0.48%,N/A,$3.63,2019-12-16,$0.93,18.10%,12.52,0.56,37,75.92%,35%,15%,1099,$16.09,$55.31,$16.64,$19.85,14.64,B,A,B,C,C,A+,B,2.46,9.83%,5.28%,10.67,0.00%,0.00%
RYH,Invesco S&P 500® Equal Weight Health Care ETF,Equity,"$552,513,015.00",-27.69%,"19,697",$160.15,-4.17%,No,No,-7.93%,-27.72%,-17.57%,2.38%,3.21%,"$476,409.00",$0.00,$0.00,"-$59,391,507.00","$79,334,858.00","-$34,555,272.50",Health & Biotech Equities,2006-11-07,0.40%,Charles Schwab,$1.19,2019-12-23,$0.32,0.71%,16.74,1.02,61,21.51%,35%,15%,1099,$160.64,$230.37,$156.51,$165.26,31.08,B,C+,B+,B+,A,B-,B,5.71,77.36%,55.63%,20.06,0.00%,12.92%
