Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
FXL,First Trust Technology AlphaDEX Fund,Equity,"$2,503,575,237.00",4.56%,"141,603",$75.88,-0.60%,No,No,1.40%,2.35%,25.18%,91.16%,128.13%,"-$3,922,975.00",$0.00,"-$3,844,193.50","$87,572,243.00","$873,848,028.50","$749,824,216.00",Technology Equities,2007-05-08,0.61%,N/A,$0.27,2019-12-13,$0.05,0.35%,26.45,1.27,102,17.86%,35%,15%,1099,$73.63,$76.94,$75.17,$76.90,58.80,B,A-,C+,A-,B+,C+,A-,4.5,24.36%,30.22%,47.16,1.30%,3.36%
AMJ,JPMorgan Alerian MLP Index ETN,Equity,"$2,435,918,100.00",-3.94%,"3,194,279",$20.95,0.82%,No,No,-0.29%,-6.76%,-12.85%,-28.10%,-38.41%,$0.00,$0.00,$0.00,$0.00,$0.00,"-$130,250,000.00",MLPs,2009-04-02,0.85%,N/A,$1.35,2019-08-27,$0.47,6.42%,0.00,1.09,36,59.53%,35%,15%,1099,$20.18,$23.27,$20.81,$21.19,42.64,A-,A,A-,A,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ICF,iShares Cohen & Steers REIT ETF,Real Estate,"$2,387,050,770.00",2.55%,"98,973",$119.97,-0.12%,No,No,0.11%,3.61%,15.53%,31.82%,35.81%,"-$46,729,548.00","-$6,004,535.00","-$11,790,620.00","$55,273,289.50","-$917,393,564.50","-$1,057,892,679.50",Real Estate,2001-01-29,0.34%,N/A,$2.98,2019-12-16,$0.84,2.48%,42.30,0.46,31,59.68%,35%,15%,1099,$115.86,$122.16,N/A,N/A,56.94,B-,A-,A-,C+,B,C+,B-,6.02,98.24%,64.90%,135.29,0.00%,14.91%
IYH,iShares U.S. Healthcare ETF,Equity,"$2,316,911,875.00",1.83%,"53,781",$219.66,1.84%,No,No,1.84%,1.42%,16.75%,53.14%,62.05%,"$42,937,201.00","$10,599,650.00","$10,599,650.00","-$439,736,460.50","-$124,140,082.50","-$409,011,370.50",Health & Biotech Equities,2000-06-12,0.43%,N/A,$2.45,2019-12-16,$0.64,1.14%,28.46,0.91,120,47.52%,35%,15%,1099,$211.55,$223.27,$217.45,$221.13,59.21,A-,B+,B,B+,B+,B+,A,5.27,63.77%,44.68%,18.94,0.00%,14.33%
XAR,SPDR S&P Aerospace & Defense ETF,Equity,"$2,297,994,482.00",6.69%,"266,227",$116.41,0.88%,No,No,0.87%,1.77%,27.17%,81.98%,121.45%,"$173,640,746.25","-$14,059,089.50","$106,758,270.25","$609,794,209.50","$1,239,857,538.50","$1,532,662,420.00",Industrials Equities,2011-09-28,0.35%,N/A,$0.81,2019-12-23,$0.13,0.70%,21.01,1.05,33,41.66%,35%,15%,1099,$113.33,$116.80,$115.59,$116.86,59.93,B+,B-,A-,A+,B+,A-,C+,6.17,69.79%,69.03%,120.78,66.40%,0.40%
RWR,SPDR Dow Jones REIT ETF,Real Estate,"$2,294,431,232.00",1.76%,"182,862",$103.82,0.12%,No,No,-0.01%,3.18%,11.24%,24.20%,27.95%,"-$303,013,922.25","-$153,774,717.00","-$277,660,752.25","-$661,205,822.00","-$1,178,420,138.00","-$1,149,787,737.52",Real Estate,2001-04-23,0.25%,TD Ameritrade,$3.43,2019-12-23,$1.15,3.31%,28.65,0.55,94,44.93%,35%,15%,1099,$100.42,$105.90,$103.54,$104.18,55.20,A,A-,A,B,A-,B+,A-,4.56,60.00%,31.40%,96.6,0.00%,15.02%
RWO,SPDR DJ Wilshire Global Real Estate ETF,Real Estate,"$2,254,348,684.00",1.42%,"153,379",$52.25,0.27%,No,No,0.10%,2.57%,10.79%,23.64%,22.98%,"$23,387,231.50","$10,333,834.00","$23,387,231.50","-$151,170,337.50","-$514,038,837.50","$251,555,521.50",Global Real Estate,2008-05-13,0.50%,2 Platforms,$2.05,2019-12-23,$0.91,3.93%,24.26,0.55,218,26.02%,35%,15%,1099,$50.89,$53.00,$52.14,$52.36,56.62,A-,A,B,C+,A+,B-,A-,5.41,65.25%,47.86%,103.86,0.00%,18.56%
VOX,Vanguard Communication Services ETF,Equity,"$2,241,832,071.00",2.84%,"153,430",$96.60,-0.02%,No,No,-0.02%,0.30%,17.50%,5.19%,27.21%,"$34,132,250.00","$2,398,000.00","$31,836,750.00","$549,602,688.23","$721,570,489.15","$1,117,156,204.65",Large Cap Growth Equities,2004-09-23,0.10%,Vanguard,$0.84,2019-12-16,$0.28,0.87%,23.50,0.79,109,68.02%,35%,15%,1099,$94.71,$99.49,$96.06,$97.27,55.26,A+,A,A+,A-,A,A,B-,3.82,25.00%,17.32%,21.83,0.00%,0.63%
IXJ,iShares Global Healthcare ETF,Equity,"$2,171,305,678.00",2.56%,"93,487",$70.51,1.69%,No,No,1.73%,2.14%,20.22%,52.04%,51.30%,"$3,670,459.00","$6,927,718.00","$10,537,173.00","-$236,598,369.00","$1,676,414,228.50","$1,662,682,361.50",Health & Biotech Equities,2001-11-13,0.46%,N/A,$0.98,2019-12-16,$0.48,1.41%,27.75,0.81,105,38.84%,35%,15%,1099,$68.00,$71.18,$70.00,$70.84,61.09,A-,B+,B,B,A,B,A,6.05,83.40%,65.73%,21.81,1.31%,14.03%
ARKK,ARK Innovation ETF,Equity,"$2,161,830,172.00",10.93%,"248,892",$55.52,-1.42%,No,No,5.05%,6.18%,26.87%,149.56%,172.97%,"$92,584,337.00","$31,992,854.00","$85,018,079.50","$347,014,876.00","$1,620,254,599.50","$1,629,461,524.00",All Cap Equities,2014-10-31,0.75%,N/A,$0.19,2019-12-27,$0.19,0.34%,0.00,1.70,42,54.70%,35%,15%,1099,$51.03,$55.52,$54.86,$56.48,64.44,N/A,N/A,C,N/A,N/A,N/A,N/A,2.84,5.38%,7.14%,20.8,0.00%,10.98%
REET,iShares Global REIT ETF,Real Estate,"$2,136,113,875.00",1.67%,"395,844",$28.08,0.04%,No,No,0.11%,2.82%,12.50%,28.47%,28.25%,"$140,214,733.00","$30,664,087.00","$100,483,982.50","$528,646,731.50","$1,641,653,462.00","$1,952,970,406.50",Global Real Estate,2014-07-08,0.14%,N/A,$1.45,2019-12-16,$0.66,5.18%,21.31,0.54,312,23.01%,35%,15%,1099,$27.24,$28.51,N/A,N/A,57.21,N/A,N/A,A+,N/A,N/A,N/A,N/A,4.79,27.03%,35.04%,95.41,0.61%,16.70%
IGM,iShares Expanded Tech Sector ETF,Equity,"$2,059,725,130.00",7.69%,"39,411",$260.76,0.21%,No,No,2.17%,4.92%,35.03%,102.11%,168.95%,"$98,171,534.00","$12,739,360.00","$25,252,709.00","$44,251,197.00","-$10,352,905.00","$106,121,154.50",Technology Equities,2001-03-13,0.46%,N/A,$1.21,2019-12-16,$0.32,0.46%,28.35,1.20,303,52.74%,35%,15%,1099,$248.18,$260.85,$258.70,$263.19,67.08,A-,B+,B+,B,A,B+,A,5.68,58.07%,54.42%,20.24,8.52%,3.78%
FXO,First Trust Financials AlphaDEX Fund,Equity,"$2,023,189,044.00",2.15%,"248,830",$34.23,1.84%,No,No,2.70%,2.79%,15.12%,31.44%,62.53%,"$21,763,255.00",$0.00,"-$1,687,222.50","$858,622,400.50","$746,851,797.00","$993,408,963.68",Financials Equities,2007-05-08,0.63%,N/A,$0.58,2019-12-13,$0.24,1.72%,12.95,1.03,186,9.73%,35%,15%,1099,$32.97,$34.13,$34.06,$34.32,59.84,A,A,C+,B,A,B,A,3.72,17.18%,16.05%,24.62,0.55%,1.89%
KRE,SPDR S&P Regional Banking ETF,Equity,"$2,018,780,092.00",-2.27%,"5,516,293",$56.93,2.24%,No,No,3.98%,-0.72%,8.32%,7.44%,62.39%,"-$190,089,112.50","$110,236,474.50","-$151,534,188.00","-$1,096,436,888.00","-$1,314,623,064.00","$11,174,191.82",Financials Equities,2006-06-19,0.35%,N/A,$1.29,2019-12-20,$0.36,2.31%,12.21,1.33,123,28.95%,35%,15%,1099,$54.31,$58.36,$56.49,$57.21,52.67,A-,A,A,B-,B+,B-,B+,4.46,41.41%,29.39%,9.49,0.00%,1.44%
VAW,Vanguard Materials ETF,Equity,"$1,991,299,985.00",-1.22%,"54,716",$132.51,1.95%,No,No,2.91%,1.70%,12.44%,18.46%,36.34%,"$6,970,750.00","-$12,677,000.00","$10,326,750.00","-$66,379,163.38","-$145,720,246.72","$495,994,658.63",Materials,2004-01-30,0.10%,Vanguard,$2.60,2019-12-16,$0.69,2.00%,20.40,1.23,116,51.06%,35%,15%,1099,$126.34,$133.97,$131.12,$133.27,55.50,A+,A-,A+,A-,A,A-,A,5.31,39.71%,45.39%,751.33,3.11%,2.13%
RWX,SPDR DJ Wilshire International Real Estate ETF,Real Estate,"$1,960,392,727.00",0.57%,"379,530",$39.01,0.05%,No,No,0.00%,1.43%,9.61%,24.27%,17.62%,"-$89,208,836.50","-$9,756,752.50","-$58,122,576.50","-$423,421,207.00","-$1,861,688,240.00","-$2,548,974,963.87",Global Real Estate,2006-12-15,0.59%,TD Ameritrade,$3.47,2019-12-23,$2.48,8.92%,17.54,0.56,126,26.99%,35%,15%,1099,$38.40,$39.30,$38.95,$39.12,56.78,A-,A,C+,B+,A-,A-,B+,6.63,95.75%,79.99%,113.58,0.00%,23.33%
SMH,VanEck Vectors Semiconductor ETF,Equity,"$1,873,926,327.00",3.81%,"3,486,930",$146.80,1.99%,No,No,2.63%,2.39%,50.73%,103.71%,192.99%,"$221,534,701.50","$27,643,245.00","-$340,162,436.50","$394,982,093.00","$714,524,278.50","$845,734,556.61",Technology Equities,2011-12-20,0.35%,N/A,$2.12,2019-12-23,$2.12,1.47%,24.52,1.39,26,64.63%,35%,15%,1099,$139.28,$149.19,$145.40,$147.65,57.89,A-,A,A,A-,B,A,C,5.65,56.94%,53.73%,89.3,0.00%,6.05%
RYT,Invesco S&P 500® Equal Weight Technology ETF,Equity,"$1,864,308,690.00",4.52%,"39,157",$207.00,0.72%,No,No,2.02%,2.88%,30.88%,85.47%,145.46%,"-$41,251,832.50","-$10,180,259.50","-$41,251,832.50","-$66,024,444.00","-$106,237,752.00","$289,807.50",Technology Equities,2006-11-07,0.40%,Charles Schwab,$1.83,2019-12-23,$0.48,0.89%,17.60,1.24,72,15.82%,35%,15%,1099,$199.32,$209.30,$205.82,$208.21,59.79,A-,B+,A-,A,B+,B,B+,5.07,34.56%,40.56%,34.35,2.83%,4.57%
IYF,iShares U.S. Financials ETF,Equity,"$1,863,281,640.00",2.42%,"154,911",$141.11,1.20%,No,No,2.01%,2.57%,22.28%,43.46%,75.26%,"$20,626,205.00","$46,420.00","-$6,951,535.00","-$267,434,644.50","-$563,064,803.50","-$173,044,524.50",Financials Equities,2000-05-31,0.42%,N/A,$2.27,2019-12-16,$0.54,1.63%,19.60,1.01,284,40.19%,35%,15%,1099,$136.82,$141.23,$140.59,$141.41,60.05,A-,A,B,B+,B+,C,A,4.4,38.77%,26.14%,49.11,7.58%,2.48%
FHLC,Fidelity MSCI Health Care Index ETF,Equity,"$1,810,317,655.00",1.99%,"164,944",$50.73,1.93%,No,No,1.99%,1.56%,17.40%,55.30%,65.13%,"$70,142,441.50",$0.00,"$35,481,344.50","-$34,937,496.00","$734,780,112.50","$937,321,235.00",Health & Biotech Equities,2013-10-21,0.08%,Fidelity,$0.58,2019-12-20,$0.09,1.17%,23.33,0.95,351,43.83%,35%,15%,1099,$48.77,$51.54,$50.25,$51.04,59.54,N/A,N/A,A,N/A,N/A,N/A,N/A,5.18,60.38%,42.85%,19.11,0.01%,13.85%
FBT,First Trust Amex Biotechnology Index,Equity,"$1,803,457,211.00",1.48%,"88,083",$150.92,2.56%,No,No,3.46%,0.57%,4.11%,54.82%,42.41%,"$555,649.00","-$21,769,205.00","-$21,769,205.00","-$916,843,446.00","$705,260,913.00","-$243,348,959.39",Health & Biotech Equities,2006-06-23,0.57%,N/A,$0.00,2015-09-23,$0.02,0.00%,22.49,1.48,31,35.54%,35%,15%,1099,$141.49,$155.76,$149.02,$152.76,56.11,C,A-,C+,A,C+,C,C,2.75,17.74%,6.51%,26.81,0.00%,30.21%
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"$1,781,947,783.00",2.49%,"96,175",$55.22,0.69%,No,No,0.84%,2.72%,19.22%,35.15%,37.55%,"$24,484,547.00","$19,030,690.00","$24,484,547.00","$767,255,686.50","$793,334,574.50","$1,238,272,038.17",Large Cap Blend Equities,2013-10-08,0.47%,N/A,$1.22,2019-12-20,$0.32,2.23%,24.33,0.64,162,30.63%,35%,15%,1099,$53.75,$55.55,$55.07,$55.31,61.67,B+,A-,B,N/A,N/A,B+,B,6.24,54.91%,70.84%,647.43,20.24%,8.00%
IEV,iShares Europe ETF,Equity,"$1,776,306,033.00",-0.40%,"277,613",$46.77,1.15%,No,No,1.08%,-0.09%,14.59%,27.36%,23.86%,"$27,930,894.00",$0.00,"$27,930,894.00","-$428,417,113.50","-$785,679,913.50","-$934,697,438.50",Europe Equities,2000-07-25,0.59%,Fidelity,$1.44,2019-12-16,$0.31,3.10%,16.56,0.84,363,19.23%,35%,15%,1099,$45.57,$47.63,$46.65,$46.83,54.78,A-,A-,C+,B,A-,B+,A,7.85,52.30%,94.98%,150.25,14.29%,5.44%
USRT,iShares Core U.S. REIT ETF,Real Estate,"$1,734,043,590.00",2.53%,"214,890",$55.97,-0.02%,No,No,0.05%,3.72%,14.75%,29.02%,36.70%,"-$25,683,450.50","$5,588,986.00","$20,227,012.00","$473,175,753.50","$1,440,836,587.00","$1,431,981,234.00",Real Estate,2007-05-04,0.08%,N/A,$1.82,2019-12-16,$0.54,3.26%,30.79,0.53,155,34.96%,20%,39%,1099,$53.89,$56.94,$55.82,$56.15,57.32,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.3,38.82%,24.41%,105.64,0.85%,12.78%
KBE,SPDR S&P Bank ETF,Equity,"$1,726,659,957.00",-1.95%,"1,454,624",$46.37,2.29%,No,No,3.90%,-0.54%,10.01%,11.31%,60.45%,"-$10,663,318.50","-$20,070,549.50","-$83,609,825.50","-$1,057,898,440.00","-$1,457,223,779.00","-$1,652,905,045.44",Financials Equities,2005-11-15,0.35%,N/A,$1.10,2019-12-20,$0.33,2.43%,11.83,1.35,91,18.71%,35%,15%,1099,$44.24,$47.48,$46.00,$46.59,52.84,A,A,A-,B+,B+,B,B,4.19,30.84%,22.49%,8.27,0.00%,1.13%
FAS,Direxion Daily Financial Bull 3X Shares,Equity,"$1,641,953,681.00",7.72%,"513,292",$101.95,3.45%,No,3x,5.71%,7.63%,71.92%,140.15%,258.74%,"$5,138,625.50","-$4,960,280.50","$14,773,582.50","-$692,628,078.00","-$1,003,505,792.50","-$1,651,626,844.46",Leveraged Equities,2008-11-06,1.00%,N/A,$0.58,2019-12-23,$0.11,0.59%,17.84,3.11,250,39.67%,35%,15%,1099,$93.11,$102.39,$100.77,$102.57,59.91,A-,A,B-,C+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HACK,ETFMG Prime Cyber Security ETF,Equity,"$1,525,664,000.00",5.97%,"215,094",$44.00,-0.32%,No,No,1.88%,1.80%,13.19%,53.16%,73.55%,"-$43,090,540.00",$0.00,"-$36,906,090.00","-$233,016,230.00","$120,913,500.00","$946,141,630.00",Technology Equities,2014-11-12,0.60%,N/A,$0.02,2019-06-28,$0.02,0.05%,28.26,1.22,57,31.69%,35%,15%,1099,$42.69,$44.53,$43.64,$44.47,61.81,N/A,N/A,C,N/A,N/A,N/A,N/A,4.84,32.01%,35.94%,14.52,10.83%,1.18%
REM,iShares Mortgage Real Estate ETF,Real Estate,"$1,522,697,429.00",5.34%,"265,111",$46.91,0.88%,No,No,1.25%,5.13%,16.61%,42.56%,63.99%,"$13,834,220.00","$2,316,918.50","$13,823,720.50","$185,951,868.00","$231,310,955.00","$313,801,880.50",Real Estate,2007-05-04,0.48%,N/A,$3.63,2019-12-16,$0.93,7.82%,12.52,0.56,37,70.31%,35%,15%,1099,$44.66,$46.88,$46.64,$47.07,77.22,B,A,B,C,C,A+,B,2.48,10.59%,5.18%,10.86,0.00%,0.00%
TECL,Direxion Daily Technology Bull 3X Shares,Equity,"$1,439,102,773.00",26.73%,"284,611",$306.38,1.74%,No,3x,7.60%,19.60%,178.52%,439.23%,831.08%,"$72,529,589.50","$13,430,036.50","$97,053,963.00","-$47,855,296.00","$140,561,859.00","$43,373,467.00",Leveraged Equities,2008-12-17,1.08%,N/A,$0.62,2019-12-23,$0.11,0.20%,25.96,3.55,72,65.67%,35%,15%,1099,$253.97,$305.20,$298.50,$315.38,66.14,B+,B+,B+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
IYG,iShares U.S. Financial Services ETF,Equity,"$1,414,536,930.00",1.79%,"67,914",$154.53,1.31%,No,No,2.31%,1.61%,25.64%,48.13%,92.68%,"-$41,445.00",$0.00,"-$7,632,835.00","-$380,550,993.00","-$128,583,695.50","$205,461,779.00",Financials Equities,2000-06-21,0.42%,N/A,$2.41,2019-12-16,$0.66,1.58%,15.80,1.24,121,59.23%,35%,15%,1099,$149.57,$155.65,$153.72,$155.02,57.68,B+,A-,B-,A,B,C,A-,4.47,41.85%,29.65%,6.71,0.00%,0.23%
ITB,iShares U.S. Home Construction ETF,Equity,"$1,400,343,602.00",9.86%,"2,401,954",$48.80,2.39%,No,No,0.18%,8.08%,43.48%,70.12%,89.33%,"$261,438,485.00","-$78,271,529.50","$263,748,102.50","-$135,394,325.50","-$735,962,794.50","-$1,423,879,867.50",Building & Construction ,2006-05-01,0.42%,N/A,$0.22,2019-12-16,$0.06,0.47%,15.11,1.04,46,66.01%,35%,15%,1099,$44.85,$49.99,$47.98,$49.23,63.56,A-,A,A-,A-,B+,A-,A-,4.86,33.33%,36.44%,72.08,0.00%,9.12%
CIBR,First Trust NASDAQ CEA Cybersecurity ETF,Equity,"$1,399,124,426.00",6.57%,"253,208",$32.00,-0.19%,No,No,1.43%,2.86%,18.74%,52.19%,N/A,"$114,571,028.50","$7,763,790.00","$94,560,319.50","$440,400,462.50","$943,584,933.50","$1,097,389,255.50",Technology Equities,2015-07-06,0.60%,N/A,$0.07,2019-12-13,$0.05,0.22%,23.62,1.12,43,47.29%,35%,15%,1099,$31.01,$32.40,$31.74,$32.36,61.36,N/A,N/A,B,N/A,N/A,N/A,N/A,5.47,48.73%,49.14%,15.56,12.05%,5.24%
NUGT,Direxion Daily Gold Miners Bull 3X Shares,Equity,"$1,358,248,147.00",-14.21%,"10,751,282",$29.89,-0.27%,No,3x,-8.09%,-4.57%,43.29%,-36.32%,-79.65%,"-$67,663,025.50","-$21,199,800.00","-$4,664,244.50","-$701,370,334.00","-$1,549,748,061.79","-$456,993,528.27",Leveraged Equities,2010-12-08,1.23%,N/A,$0.22,2019-12-23,$0.14,0.73%,26.90,-0.44,2,100.00%,35%,15%,1099,$29.53,$34.02,$29.25,$30.64,46.64,C+,A,C,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROBO,ROBO Global Robotics and Automation Index ETF,Equity,"$1,291,485,366.00",2.79%,"123,586",$43.17,1.05%,No,No,1.60%,1.70%,16.88%,40.47%,73.18%,"-$12,743,142.00","-$4,170,836.00","-$8,532,742.00","-$216,839,825.50","$881,721,927.50","$961,247,834.50",Global Equities,2013-10-22,0.95%,N/A,$0.16,2019-12-24,$0.16,0.37%,27.51,1.38,89,18.73%,35%,15%,1099,$41.56,$44.22,$42.47,$44.28,56.10,N/A,N/A,C,N/A,N/A,N/A,N/A,5.37,44.76%,46.92%,35.53,6.05%,6.79%
FXU,First Trust Utilities AlphaDEX Fund,Equity,"$1,253,821,911.00",2.46%,"185,190",$29.93,0.57%,No,No,0.91%,3.49%,11.70%,20.34%,37.18%,"-$25,057,022.00",$0.00,"-$10,412,930.00","$776,617,003.50","-$292,726,663.00","$189,556,565.89",Utilities Equities,2007-05-08,0.63%,N/A,$0.68,2019-12-13,$0.18,2.29%,18.72,0.33,35,47.28%,35%,15%,1099,$28.84,$30.26,$29.83,$30.03,62.97,B,A,C+,A,A,C,B,4.46,8.33%,27.42%,1995.8,33.51%,2.32%
BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,"$1,249,764,865.00",2.45%,"149,583",$90.90,0.00%,No,No,0.06%,3.69%,14.58%,N/A,N/A,"$13,097,461.00","-$4,541,983.50","-$4,533,490.25","$1,058,155,841.00","$1,130,897,879.75","$1,130,897,879.75",Real Estate,2018-06-15,0.11%,N/A,$1.94,2019-12-30,$0.03,2.14%,40.59,0.51,146,35.40%,39%,20%,1099,$87.59,$92.50,$90.71,$91.18,57.44,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.27,36.47%,23.88%,106.04,0.85%,12.71%
PPA,Invesco Aerospace & Defense ETF,Equity,"$1,215,633,080.00",6.54%,"71,648",$72.84,1.14%,No,No,1.07%,3.14%,28.53%,76.66%,119.50%,"$35,779,748.50",$0.00,"$32,244,671.00","$103,518,166.50","$305,498,986.00","$474,328,414.50",Industrials Equities,2005-10-26,0.59%,N/A,$0.65,2019-12-23,$0.14,0.90%,22.54,1.05,51,57.04%,35%,15%,1099,$70.72,$72.86,$72.30,$73.11,61.90,B+,A-,B-,A,A,B,B-,5.51,45.83%,49.95%,28.33,81.08%,0.36%
TDIV,First Trust NASDAQ Technology Dividend Index Fund,Equity,"$1,215,570,349.00",5.31%,"99,533",$45.41,1.43%,No,No,2.71%,4.60%,28.55%,58.76%,90.53%,"$28,745,973.50","$6,631,639.50","$30,905,362.00","$79,516,845.50","$197,780,359.00","$44,773,503.00",Technology Equities,2012-08-14,0.50%,N/A,$0.98,2019-12-13,$0.32,2.19%,17.65,1.12,93,59.61%,35%,15%,1099,$43.12,$45.34,$45.18,$45.58,63.51,A,A-,B,N/A,A,A,B+,4.56,25.21%,31.30%,34.45,0.48%,4.63%
PHO,Invesco Water Resources ETF,Equity,"$1,190,956,595.00",4.61%,"86,656",$40.41,1.18%,No,No,1.10%,5.32%,27.86%,60.60%,67.42%,"$23,762,162.00","$7,947,507.00","$19,913,140.00","$122,187,056.50","-$754,862.50","-$111,017,829.50",Water Equities ,2005-12-06,0.60%,N/A,$0.17,2019-12-23,$0.04,0.42%,24.72,1.04,36,60.70%,35%,15%,1099,$38.48,$40.66,$40.20,$40.52,64.95,A-,A+,A,A,B+,A-,B+,8.02,98.82%,96.31%,77.47,0.00%,14.55%
FXH,First Trust Health Care AlphaDEX Fund,Equity,"$1,149,010,083.00",2.62%,"75,132",$86.41,2.22%,No,No,1.36%,1.59%,14.95%,42.99%,40.96%,"-$29,683,986.00","-$8,291,956.00","-$25,462,149.50","-$1,046,565,720.50","$24,006,047.00","-$1,424,303,682.25",Health & Biotech Equities,2007-05-08,0.62%,N/A,$0.00,2013-06-21,$0.01,0.00%,21.26,1.05,77,24.14%,35%,15%,1099,$83.11,$88.14,$85.50,$87.10,58.11,B+,A,C+,A-,A-,C+,A-,4.8,44.91%,35.23%,21.63,0.00%,16.50%
MLPA,Global X MLP ETF,Equity,"$1,106,568,879.00",-3.68%,"2,239,932",$7.59,1.07%,No,No,-0.39%,-7.10%,-6.82%,-20.15%,-29.11%,"$37,164,731.00","$8,304,124.50","$28,697,981.00","$374,289,529.00","$998,934,221.50","$1,367,275,910.50",MLPs,2012-04-18,0.45%,2 Platforms,$0.72,2019-11-07,$0.18,9.55%,14.03,1.07,21,64.81%,35%,15%,1099,$7.27,$8.48,$7.53,$7.67,43.35,A-,B,C,B-,A,A,A,1.95,6.29%,2.74%,421.81,0.00%,0.00%
SOXL,Direxion Daily Semiconductor Bull 3x Shares,Equity,"$1,104,364,482.00",7.20%,"766,967",$294.60,6.55%,No,3x,7.52%,4.53%,161.42%,338.90%,868.43%,"$210,872,213.00","$61,406,330.50","$143,179,773.50","-$265,082,603.50","-$100,326,255.00","-$178,258,138.17",Leveraged Equities,2010-03-11,0.99%,N/A,$1.04,2019-12-23,$0.29,0.38%,25.14,4.41,31,58.85%,35%,15%,1099,$252.04,$320.80,$286.05,$299.48,55.62,B,A-,B,C+,C+,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FNCL,Fidelity MSCI Financials Index ETF,Equity,"$1,103,325,504.00",1.19%,"122,275",$44.95,1.95%,No,No,3.05%,1.56%,20.65%,35.78%,76.87%,"$4,508,757.50","-$6,621,522.00","-$2,168,874.50","-$210,486,008.50","$210,402,842.50","$595,937,227.00",Financials Equities,2013-10-21,0.08%,Fidelity,$0.96,2019-12-20,$0.23,2.18%,13.30,1.11,360,42.94%,35%,15%,1099,$43.31,$45.09,$44.68,$45.09,57.97,N/A,N/A,A+,N/A,N/A,N/A,A,3.88,19.82%,18.11%,24.58,6.95%,0.27%
GNR,SPDR S&P Global Natural Resources ETF,Equity,"$1,077,188,121.00",-4.96%,"104,968",$43.86,2.40%,No,No,1.11%,-4.09%,0.45%,12.00%,16.19%,"-$20,678,503.00","-$10,658,200.00","-$20,678,503.00","-$127,538,157.50","$167,705,520.00","$423,201,461.00",Commodity Producers Equities,2010-09-13,0.40%,Charles Schwab,$1.77,2019-12-20,$0.96,4.13%,15.03,1.05,95,33.80%,35%,15%,1099,$42.05,$46.98,$43.61,$44.03,45.42,A,A-,A,B+,B+,B-,A-,5.86,68.82%,59.98%,553.35,8.42%,3.50%
FREL,Fidelity MSCI Real Estate Index ETF,Real Estate,"$1,071,407,738.00",2.62%,"314,635",$28.59,0.03%,No,No,0.28%,4.00%,17.45%,36.59%,N/A,"$19,342,262.00","$5,706,642.00","$3,014,113.50","$253,723,563.00","$745,313,281.00","$924,512,481.50",Real Estate,2015-02-02,0.08%,Fidelity,$0.93,2019-12-20,$0.20,3.24%,30.86,0.65,174,36.77%,35%,15%,1099,$27.51,$29.05,$28.52,$28.67,58.98,N/A,N/A,A,N/A,N/A,N/A,A+,4.48,47.65%,29.75%,117.54,0.71%,10.80%
FUTY,Fidelity MSCI Utilities Index ETF,Equity,"$1,023,946,464.00",5.93%,"164,070",$44.81,0.43%,No,No,0.29%,7.43%,27.72%,54.22%,70.53%,"$46,614,618.00","$6,739,533.00","$13,157,913.50","$301,808,502.50","$602,602,733.50","$520,856,299.50",Utilities Equities,2013-10-21,0.08%,Fidelity,$1.19,2019-12-20,$0.31,2.67%,24.13,0.19,66,53.77%,35%,15%,1099,$41.49,$45.97,$44.52,$45.02,70.31,N/A,N/A,A+,N/A,N/A,N/A,N/A,7.32,68.06%,89.85%,2637.97,60.55%,6.81%
IDU,iShares U.S. Utilities ETF,Equity,"$1,022,340,305.00",5.99%,"57,757",$171.76,0.44%,No,No,0.23%,7.25%,27.18%,51.97%,66.57%,"-$72,262,975.00",$0.00,"-$16,275,050.00","$102,848,564.00","$42,457,110.50","-$1,321,634,389.00",Utilities Equities,2000-06-20,0.42%,N/A,$4.39,2019-12-16,$1.02,2.56%,22.85,0.18,49,55.56%,35%,15%,1099,$159.13,$176.29,$170.75,$172.50,70.31,B+,A,B+,B+,A-,B-,B+,7.3,66.67%,89.56%,2659.39,62.71%,5.88%
