Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
FXL,First Trust Technology AlphaDEX Fund,Equity,"$2,477,116,713.00",3.46%,"143,032",$75.08,-1.30%,No,No,2.32%,0.71%,24.47%,89.29%,122.98%,"-$3,922,975.00",$0.00,"-$11,316,978.50","$84,529,602.50","$871,844,633.00","$749,824,216.00",Technology Equities,2007-05-08,0.61%,N/A,$0.27,2019-12-13,$0.05,0.35%,26.45,1.27,102,17.82%,35%,15%,1099,$73.86,$76.96,$74.78,$75.54,54.82,B,A-,C+,A-,B+,C+,A-,4.5,24.36%,30.22%,47.16,1.30%,3.36%
AMJ,JPMorgan Alerian MLP Index ETN,Equity,"$2,466,120,300.00",-6.05%,"3,182,930",$20.49,-1.21%,No,No,-0.29%,-8.12%,-11.82%,-29.66%,-40.79%,$0.00,$0.00,$0.00,$0.00,$0.00,"-$130,250,000.00",MLPs,2009-04-02,0.85%,N/A,$1.35,2019-08-27,$0.47,6.56%,0.00,1.09,36,59.53%,35%,15%,1099,$19.97,$23.13,$20.41,$20.61,38.02,A-,A,A-,A,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ICF,iShares Cohen & Steers REIT ETF,Real Estate,"$2,398,731,124.00",3.03%,"98,949",$120.54,0.04%,No,No,1.67%,3.28%,15.77%,32.66%,38.79%,"-$46,729,548.00",$0.00,"-$6,004,535.00","$55,273,289.50","-$922,359,062.00","-$1,057,892,679.50",Real Estate,2001-01-29,0.34%,N/A,$2.98,2019-12-16,$0.84,2.48%,42.30,0.46,31,59.82%,35%,15%,1099,$117.16,$121.82,$120.16,$120.86,58.66,B-,A-,A-,C+,B,C+,B-,6.02,98.24%,64.90%,135.29,0.00%,14.91%
XAR,SPDR S&P Aerospace & Defense ETF,Equity,"$2,314,483,816.00",7.38%,"270,510",$117.16,0.04%,No,No,4.10%,2.96%,28.54%,82.59%,118.24%,"$216,904,470.00","$29,194,081.75","$98,458,677.00","$602,259,718.75","$1,279,830,682.25","$1,575,926,143.75",Industrials Equities,2011-09-28,0.35%,N/A,$0.81,2019-12-23,$0.13,0.70%,21.01,1.05,33,41.71%,35%,15%,1099,$113.21,$117.36,$116.69,$117.55,61.75,B+,B-,A-,A+,B+,A-,C+,6.17,69.79%,69.03%,120.78,66.40%,0.40%
RWR,SPDR Dow Jones REIT ETF,Real Estate,"$2,299,804,068.00",1.96%,"182,525",$104.02,-0.17%,No,No,1.49%,2.94%,10.89%,24.60%,30.42%,"-$303,013,922.25","-$148,586,865.00","-$272,628,416.25","-$661,205,822.00","-$1,187,702,832.00","-$1,149,787,737.52",Real Estate,2001-04-23,0.25%,TD Ameritrade,$3.43,2019-12-23,$1.15,3.30%,28.65,0.55,94,45.03%,35%,15%,1099,$101.40,$105.65,$103.73,$104.39,55.76,A,A-,A,B,A-,B+,A-,4.56,60.00%,31.40%,96.6,0.00%,15.02%
IYH,iShares U.S. Healthcare ETF,Equity,"$2,299,794,942.00",0.98%,"53,208",$217.83,-0.86%,No,No,3.68%,0.01%,16.68%,51.96%,59.40%,"$42,937,201.00","$10,599,650.00","$10,599,650.00","-$420,679,096.50","-$124,140,082.50","-$409,011,370.50",Health & Biotech Equities,2000-06-12,0.43%,N/A,$2.45,2019-12-16,$0.64,1.12%,28.46,0.91,120,47.54%,35%,15%,1099,$211.67,$223.55,$217.27,$218.94,55.43,A-,B+,B,B+,B+,B+,A,5.27,63.77%,44.68%,18.94,0.00%,14.33%
VOX,Vanguard Communication Services ETF,Equity,"$2,271,323,075.00",3.98%,"154,856",$97.67,-0.11%,No,No,3.34%,1.33%,21.64%,7.83%,26.90%,"$67,928,250.00","$33,796,000.00","$55,995,000.00","$569,025,688.23","$750,434,489.15","$1,150,952,204.65",Large Cap Growth Equities,2004-09-23,0.10%,Vanguard,$0.84,2019-12-16,$0.28,0.86%,23.50,0.79,109,68.18%,35%,15%,1099,$94.85,$99.57,$97.29,$98.03,58.92,A+,A,A+,A-,A,A,B-,3.82,25.00%,17.32%,21.83,0.00%,0.63%
RWO,SPDR DJ Wilshire Global Real Estate ETF,Real Estate,"$2,258,965,189.00",1.42%,"153,379",$52.25,-0.08%,No,No,1.10%,2.19%,10.97%,23.96%,23.57%,"$23,387,231.50","$10,333,834.00","$23,387,231.50","-$151,170,337.50","-$514,038,837.50","$251,555,521.50",Global Real Estate,2008-05-13,0.50%,2 Platforms,$2.05,2019-12-23,$0.91,3.91%,24.26,0.55,218,26.18%,35%,15%,1099,$51.26,$52.90,$52.12,$52.40,56.47,A-,A,B,C+,A+,B-,A-,5.41,65.25%,47.86%,103.86,0.00%,18.56%
ARKK,ARK Innovation ETF,Equity,"$2,183,659,973.00",11.57%,"252,586",$55.84,-0.59%,No,No,7.80%,7.45%,31.90%,150.88%,170.19%,"$103,684,877.00","$35,156,828.00","$85,670,419.50","$353,723,020.00","$1,631,355,139.50","$1,640,562,064.00",All Cap Equities,2014-10-31,0.75%,N/A,$0.19,2019-12-27,$0.19,0.34%,0.00,1.70,42,53.45%,35%,15%,1099,$51.02,$56.30,N/A,N/A,64.49,N/A,N/A,C,N/A,N/A,N/A,N/A,2.84,5.38%,7.14%,20.8,0.00%,10.98%
IXJ,iShares Global Healthcare ETF,Equity,"$2,165,988,952.00",1.96%,"93,419",$70.10,-0.76%,No,No,3.51%,0.94%,20.37%,51.48%,49.98%,"$3,670,459.00",$0.00,"$14,003,796.00","-$212,709,197.00","$1,676,414,228.50","$1,662,682,361.50",Health & Biotech Equities,2001-11-13,0.46%,N/A,$0.98,2019-12-16,$0.48,1.39%,27.75,0.81,105,38.15%,35%,15%,1099,$68.09,$71.34,$69.87,$70.45,57.87,A-,B+,B,B,A,B,A,6.05,83.40%,65.73%,21.81,1.31%,14.03%
REET,iShares Global REIT ETF,Real Estate,"$2,147,652,209.00",1.63%,"394,421",$28.07,-0.28%,No,No,0.83%,2.63%,12.89%,28.58%,29.66%,"$147,213,795.50","$26,453,805.50","$97,947,277.50","$529,131,884.00","$1,648,652,524.50","$1,959,969,469.00",Global Real Estate,2014-07-08,0.14%,N/A,$1.45,2019-12-16,$0.66,5.17%,21.31,0.54,310,25.86%,35%,15%,1099,$27.47,$28.45,$27.99,$28.17,56.50,N/A,N/A,A+,N/A,N/A,N/A,N/A,4.79,27.03%,35.04%,95.41,0.61%,16.70%
IGM,iShares Expanded Tech Sector ETF,Equity,"$2,064,315,756.00",7.94%,"39,511",$261.37,-0.60%,No,No,3.94%,4.40%,37.76%,102.38%,167.60%,"$98,171,534.00","$12,739,360.00","$25,252,709.00","$34,542,487.50","-$3,787,935.50","$106,121,154.50",Technology Equities,2001-03-13,0.46%,N/A,$1.21,2019-12-16,$0.32,0.46%,28.35,1.20,303,53.09%,35%,15%,1099,$249.06,$262.51,$260.35,$262.77,66.09,A-,B+,B+,B,A,B+,A,5.68,58.07%,54.42%,20.24,8.52%,3.78%
KRE,SPDR S&P Regional Banking ETF,Equity,"$2,012,753,519.00",-4.22%,"5,509,937",$55.79,-0.98%,No,No,2.95%,-2.00%,4.44%,6.06%,53.01%,"$58,715,651.00","$303,322,465.50","$82,965,589.50","-$850,344,185.00","-$1,009,670,612.50","$248,161,703.32",Financials Equities,2006-06-19,0.35%,N/A,$1.29,2019-12-20,$0.36,2.26%,12.21,1.33,123,29.07%,35%,15%,1099,$54.30,$58.13,$55.58,$56.03,47.36,A-,A,A,B-,B+,B-,B+,4.46,41.41%,29.39%,9.49,0.00%,1.44%
FXO,First Trust Financials AlphaDEX Fund,Equity,"$2,003,054,280.00",1.34%,"249,494",$33.96,-0.53%,No,No,3.07%,1.98%,14.28%,30.64%,59.65%,"$20,081,363.00","-$1,681,892.00","-$8,393,456.00","$852,408,134.00","$739,647,649.00","$1,001,040,259.68",Financials Equities,2007-05-08,0.63%,N/A,$0.58,2019-12-13,$0.24,1.69%,12.95,1.03,186,9.77%,35%,15%,1099,$32.97,$34.27,$33.87,$34.05,56.32,A,A,C+,B,A,B,A,3.72,17.18%,16.05%,24.62,0.55%,1.89%
RWX,SPDR DJ Wilshire International Real Estate ETF,Real Estate,"$1,963,688,537.00",0.05%,"389,948",$38.81,-0.46%,No,No,-0.08%,0.94%,10.06%,23.87%,16.09%,"-$89,208,836.50","-$9,756,752.50","-$42,741,720.50","-$423,421,207.00","-$1,861,688,240.00","-$2,548,974,963.87",Global Real Estate,2006-12-15,0.59%,TD Ameritrade,$3.47,2019-12-23,$2.48,8.90%,17.54,0.56,126,27.08%,35%,15%,1099,$38.52,$39.28,$38.74,$38.96,52.58,A-,A,C+,B+,A-,A-,B+,6.63,95.75%,79.99%,113.58,0.00%,23.33%
VAW,Vanguard Materials ETF,Equity,"$1,956,438,712.00",-2.93%,"55,786",$130.21,-1.45%,No,No,3.84%,0.25%,12.69%,16.56%,31.19%,"$3,722,250.00","-$12,719,000.00","$7,078,250.00","-$66,634,913.38","-$160,775,746.72","$492,746,158.63",Materials,2004-01-30,0.10%,Vanguard,$2.60,2019-12-16,$0.69,1.96%,20.40,1.23,115,51.34%,35%,15%,1099,$126.33,$134.20,$129.57,$131.11,49.66,A+,A-,A+,A-,A,A-,A,5.31,39.71%,45.39%,751.33,3.11%,2.13%
SMH,VanEck Vectors Semiconductor ETF,Equity,"$1,941,540,841.00",1.51%,"3,502,633",$143.54,-2.29%,No,No,4.34%,0.38%,46.98%,99.42%,186.70%,"$417,645,269.50","$238,008,109.50","-$136,842,902.00","$619,676,767.50","$906,972,365.00","$990,089,048.61",Technology Equities,2011-12-20,0.35%,N/A,$2.12,2019-12-23,$2.12,1.44%,24.52,1.39,26,64.92%,35%,15%,1099,$139.37,$149.41,$142.81,$144.92,52.80,A-,A,A,A-,B,A,C,5.65,56.94%,53.73%,89.3,0.00%,6.05%
IYF,iShares U.S. Financials ETF,Equity,"$1,857,263,002.00",2.16%,"150,429",$140.75,-0.30%,No,No,2.83%,1.93%,22.88%,43.58%,72.52%,"$20,626,205.00","$46,420.00","-$6,951,535.00","-$267,434,644.50","-$578,533,427.50","-$173,044,524.50",Financials Equities,2000-05-31,0.42%,N/A,$2.27,2019-12-16,$0.54,1.61%,19.60,1.01,284,40.13%,35%,15%,1099,$136.98,$141.69,$140.32,$141.11,58.66,A-,A,B,B+,B+,C,A,4.4,38.77%,26.14%,49.11,7.58%,2.48%
RYT,Invesco S&P 500® Equal Weight Technology ETF,Equity,"$1,846,098,270.00",3.58%,"38,263",$205.15,-1.26%,No,No,3.33%,1.60%,30.53%,83.94%,141.77%,"-$41,251,832.50",$0.00,"-$41,251,832.50","-$66,024,444.00","-$106,237,752.00","$289,807.50",Technology Equities,2006-11-07,0.40%,Charles Schwab,$1.83,2019-12-23,$0.48,0.88%,17.60,1.24,72,16.02%,35%,15%,1099,$199.95,$209.66,$204.43,$206.43,56.15,A-,B+,A-,A,B+,B,B+,5.07,34.56%,40.56%,34.35,2.83%,4.57%
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"$1,797,847,306.00",2.36%,"96,627",$55.15,-0.54%,No,No,1.51%,2.36%,19.86%,35.90%,37.92%,"$35,484,225.00","$30,030,368.00","$35,484,225.00","$778,255,364.50","$804,334,252.50","$1,249,271,716.17",Large Cap Blend Equities,2013-10-08,0.47%,N/A,$1.22,2019-12-20,$0.32,2.22%,24.33,0.64,162,30.88%,35%,15%,1099,$54.01,$55.58,$55.04,$55.28,59.69,B+,A-,B,N/A,N/A,B+,B,6.24,54.91%,70.84%,647.43,20.24%,8.00%
FHLC,Fidelity MSCI Health Care Index ETF,Equity,"$1,797,258,791.00",1.27%,"167,005",$50.37,-0.83%,No,No,3.98%,0.30%,17.50%,54.16%,62.40%,"$70,142,441.50",$0.00,"$30,464,794.50","-$45,889,378.50","$734,780,112.50","$933,929,055.00",Health & Biotech Equities,2013-10-21,0.08%,Fidelity,$0.58,2019-12-20,$0.09,1.15%,23.33,0.95,350,43.82%,35%,15%,1099,$48.80,$51.62,$50.19,$50.64,56.25,N/A,N/A,A,N/A,N/A,N/A,N/A,5.18,60.38%,42.85%,19.11,0.01%,13.85%
FBT,First Trust Amex Biotechnology Index,Equity,"$1,790,913,903.00",0.80%,"87,251",$149.91,-0.91%,No,No,5.70%,-1.88%,6.35%,53.13%,40.25%,"-$21,515,913.50","-$29,255,253.50","-$43,840,767.50","-$946,161,290.50","$688,083,206.00","-$276,274,801.89",Health & Biotech Equities,2006-06-23,0.57%,N/A,$0.00,2015-09-23,$0.02,0.00%,22.49,1.48,31,35.86%,35%,15%,1099,$141.49,$155.87,$149.44,$150.75,54.17,C,A-,C+,A,C+,C,C,2.75,17.74%,6.51%,26.81,0.00%,30.21%
IEV,iShares Europe ETF,Equity,"$1,774,266,663.00",-1.11%,"277,621",$46.44,-0.88%,No,No,2.11%,-0.60%,15.81%,27.68%,23.21%,"$27,930,894.00",$0.00,"$27,930,894.00","-$428,417,113.50","-$785,679,913.50","-$934,697,438.50",Europe Equities,2000-07-25,0.59%,Fidelity,$1.44,2019-12-16,$0.31,3.08%,16.56,0.84,363,19.51%,35%,15%,1099,$45.55,$47.60,$46.35,$46.55,51.32,A-,A-,C+,B,A-,B+,A,7.85,52.30%,94.98%,150.25,14.29%,5.44%
USRT,iShares Core U.S. REIT ETF,Real Estate,"$1,753,414,766.00",2.75%,"216,278",$56.09,-0.12%,No,No,1.61%,3.37%,14.59%,29.25%,39.48%,"$2,293,531.00","$27,976,981.50","$61,688,518.50","$493,584,335.00","$1,468,813,568.50","$1,459,958,215.50",Real Estate,2007-05-04,0.08%,N/A,$1.82,2019-12-16,$0.54,3.24%,30.79,0.53,155,35.88%,20%,39%,1099,$54.46,$56.82,$55.94,$56.29,57.91,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.3,38.82%,24.41%,105.64,0.85%,12.78%
KBE,SPDR S&P Bank ETF,Equity,"$1,691,521,331.00",-3.68%,"1,409,375",$45.55,-0.81%,No,No,3.08%,-1.70%,6.61%,9.96%,52.14%,"-$8,498,591.00","$7,352.00","-$111,671,202.00","-$947,575,908.50","-$1,505,823,352.00","-$1,647,512,670.94",Financials Equities,2005-11-15,0.35%,N/A,$1.10,2019-12-20,$0.33,2.38%,11.83,1.35,91,18.77%,35%,15%,1099,$44.25,$47.32,$45.39,$45.74,47.92,A,A,A-,B+,B+,B,B,4.19,30.84%,22.49%,8.27,0.00%,1.13%
FAS,Direxion Daily Financial Bull 3X Shares,Equity,"$1,610,004,975.00",6.71%,"519,825",$100.99,-0.96%,No,3x,8.50%,5.69%,74.75%,140.11%,241.23%,"$5,138,625.50",$0.00,"$10,041,437.50","-$689,665,750.00","-$981,884,414.00","-$1,603,704,156.46",Leveraged Equities,2008-11-06,1.00%,N/A,$0.58,2019-12-23,$0.11,0.57%,17.84,3.11,250,40.07%,35%,15%,1099,$93.54,$103.21,$100.02,$101.81,58.20,A-,A,B-,C+,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
HACK,ETFMG Prime Cyber Security ETF,Equity,"$1,528,986,100.00",6.05%,"216,594",$44.03,-0.25%,No,No,3.21%,1.87%,14.89%,53.85%,70.23%,"-$47,501,990.00","-$4,411,450.00","-$34,811,125.00","-$237,427,680.00","$109,337,000.00","$935,137,680.00",Technology Equities,2014-11-12,0.60%,N/A,$0.02,2019-06-28,$0.02,0.05%,28.26,1.22,57,31.66%,35%,15%,1099,$42.78,$44.62,$43.87,$44.22,61.47,N/A,N/A,C,N/A,N/A,N/A,N/A,4.84,32.01%,35.94%,14.52,10.83%,1.18%
REM,iShares Mortgage Real Estate ETF,Real Estate,"$1,527,747,169.00",5.61%,"270,505",$47.03,-0.21%,No,No,2.00%,4.56%,17.30%,41.98%,64.41%,"$18,503,283.00","$9,302,392.00","$18,492,783.50","$170,927,457.50","$235,980,018.00","$321,980,943.50",Real Estate,2007-05-04,0.48%,N/A,$3.63,2019-12-16,$0.93,7.70%,12.52,0.56,37,68.10%,35%,15%,1099,$44.87,$47.14,N/A,N/A,76.37,B,A,B,C,C,A+,B,2.48,10.59%,5.18%,10.86,0.00%,0.00%
TECL,Direxion Daily Technology Bull 3X Shares,Equity,"$1,436,937,698.00",26.59%,"293,744",$306.02,-2.64%,No,3x,14.00%,16.36%,187.73%,437.66%,813.12%,"$72,529,589.50","$13,430,036.50","$97,053,963.00","-$47,855,296.00","$140,561,859.00","$43,373,467.00",Leveraged Equities,2008-12-17,1.08%,N/A,$0.62,2019-12-23,$0.11,0.20%,25.96,3.55,72,67.98%,35%,15%,1099,$257.63,$311.72,$302.03,$311.70,64.17,B+,B+,B+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
CIBR,First Trust NASDAQ CEA Cybersecurity ETF,Equity,"$1,407,067,521.00",6.93%,"256,363",$32.11,-0.43%,No,No,3.15%,2.56%,21.22%,52.86%,N/A,"$133,784,000.50","$26,976,762.00","$91,968,305.00","$459,613,434.50","$962,797,905.50","$1,116,602,227.50",Technology Equities,2015-07-06,0.60%,N/A,$0.07,2019-12-13,$0.05,0.21%,23.62,1.12,43,47.72%,35%,15%,1099,$31.15,$32.45,N/A,N/A,61.50,N/A,N/A,B,N/A,N/A,N/A,N/A,5.47,48.73%,49.14%,15.56,12.05%,5.24%
IYG,iShares U.S. Financial Services ETF,Equity,"$1,406,069,452.00",1.24%,"67,562",$153.70,-0.43%,No,No,2.96%,0.90%,25.99%,47.91%,86.58%,"-$41,445.00",$0.00,"-$7,632,835.00","-$380,550,993.00","-$134,052,980.00","$205,461,779.00",Financials Equities,2000-06-21,0.42%,N/A,$2.41,2019-12-16,$0.66,1.56%,15.80,1.24,121,59.27%,35%,15%,1099,$149.61,$155.94,$153.19,$154.18,55.55,B+,A-,B-,A,B,C,A-,4.47,41.85%,29.65%,6.71,0.00%,0.23%
ITB,iShares U.S. Home Construction ETF,Equity,"$1,383,919,339.00",10.13%,"2,373,638",$48.92,0.18%,No,No,2.99%,7.73%,45.28%,71.84%,87.59%,"$270,502,777.00","$30,439,521.50","$331,509,902.50","-$126,207,219.50","-$739,942,203.50","-$1,372,831,575.50",Building & Construction ,2006-05-01,0.42%,N/A,$0.22,2019-12-16,$0.06,0.46%,15.11,1.04,45,66.38%,35%,15%,1099,$45.52,$50.05,$48.75,$49.16,64.11,A-,A,A-,A-,B+,A-,A-,4.86,33.33%,36.44%,72.08,0.00%,9.12%
NUGT,Direxion Daily Gold Miners Bull 3X Shares,Equity,"$1,351,413,073.00",-15.44%,"10,614,503",$29.46,-4.69%,No,3x,-10.78%,-6.80%,52.30%,-43.64%,-76.84%,"-$19,932,483.50","$36,175,187.00","-$38,623,517.50","-$641,651,876.00","-$1,464,995,779.79","-$400,601,489.77",Leveraged Equities,2010-12-08,1.23%,N/A,$0.22,2019-12-23,$0.14,0.70%,26.90,-0.44,2,100.00%,35%,15%,1099,$29.35,$33.99,$28.64,$31.03,45.95,C+,A,C,C,C,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
ROBO,ROBO Global Robotics and Automation Index ETF,Equity,"$1,282,974,262.00",1.10%,"124,441",$42.46,-2.08%,No,No,2.91%,-0.96%,16.69%,39.10%,69.92%,"-$12,743,142.00","-$4,170,836.00","-$8,532,742.00","-$211,263,061.00","$881,721,927.50","$961,247,834.50",Global Equities,2013-10-22,0.95%,N/A,$0.16,2019-12-24,$0.16,0.36%,27.51,1.38,89,18.96%,35%,15%,1099,$41.61,$44.26,$42.31,$42.76,50.69,N/A,N/A,C,N/A,N/A,N/A,N/A,5.37,44.76%,46.92%,35.53,6.05%,6.79%
FXU,First Trust Utilities AlphaDEX Fund,Equity,"$1,250,779,667.00",2.60%,"183,892",$29.97,0.13%,No,No,0.84%,3.59%,11.65%,21.40%,39.68%,"-$32,522,325.50","-$7,465,303.50","-$22,226,745.50","$767,779,768.50","-$293,444,650.50","$192,348,282.39",Utilities Equities,2007-05-08,0.63%,N/A,$0.68,2019-12-13,$0.18,2.28%,18.72,0.33,35,47.29%,35%,15%,1099,$29.03,$30.27,N/A,N/A,63.66,B,A,C+,A,A,C,B,4.46,8.33%,27.42%,1995.8,33.51%,2.32%
BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,"$1,249,196,146.00",2.79%,"147,462",$91.21,-0.08%,No,No,1.63%,3.44%,14.41%,N/A,N/A,"$8,552,861.50","-$4,544,599.50","-$9,078,089.75","$1,051,581,971.50","$1,126,353,280.25","$1,126,353,280.25",Real Estate,2018-06-15,0.11%,N/A,$1.94,2019-12-30,$0.03,2.13%,40.59,0.51,146,35.84%,39%,20%,1099,$88.51,$92.32,$91.06,$91.44,58.62,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.27,36.47%,23.88%,106.04,0.85%,12.71%
PPA,Invesco Aerospace & Defense ETF,Equity,"$1,219,654,106.00",6.90%,"71,195",$73.09,-0.19%,No,No,3.42%,3.15%,29.24%,76.93%,115.90%,"$35,779,748.50",$0.00,"$14,472,634.50","$103,518,166.50","$301,260,777.00","$474,328,414.50",Industrials Equities,2005-10-26,0.59%,N/A,$0.65,2019-12-23,$0.14,0.89%,22.54,1.05,51,57.32%,35%,15%,1099,$70.81,$73.19,N/A,N/A,62.52,B+,A-,B-,A,A,B,B-,5.51,45.83%,49.95%,28.33,81.08%,0.36%
TDIV,First Trust NASDAQ Technology Dividend Index Fund,Equity,"$1,194,458,858.00",4.75%,"101,633",$45.17,-1.09%,No,No,4.03%,3.70%,28.90%,58.44%,87.65%,"$15,115,956.50","-$13,630,017.00","$17,275,345.00","$65,886,828.50","$182,607,967.50","$31,143,486.00",Technology Equities,2012-08-14,0.50%,N/A,$0.98,2019-12-13,$0.32,2.14%,17.65,1.12,93,59.40%,35%,15%,1099,$43.22,$45.63,$45.00,$45.43,60.40,A,A-,B,N/A,A,A,B+,4.56,25.21%,31.30%,34.45,0.48%,4.63%
PHO,Invesco Water Resources ETF,Equity,"$1,181,211,565.00",3.78%,"87,208",$40.09,-0.74%,No,No,2.35%,3.73%,27.77%,60.46%,64.83%,"$23,762,162.00","$1,956,534.00","$19,913,140.00","$120,599,357.50","$1,773,664.50","-$111,017,829.50",Water Equities ,2005-12-06,0.60%,N/A,$0.17,2019-12-23,$0.04,0.42%,24.72,1.04,36,60.59%,35%,15%,1099,$38.85,$40.64,$40.00,$40.24,60.52,A-,A+,A,A,B+,A-,B+,8.02,98.82%,96.31%,77.47,0.00%,14.55%
FXH,First Trust Health Care AlphaDEX Fund,Equity,"$1,143,798,546.00",2.17%,"73,959",$86.03,-0.64%,No,No,4.00%,0.40%,15.47%,42.88%,39.43%,"-$29,683,986.00","-$8,291,956.00","-$16,912,553.50","-$1,050,324,952.50","$24,006,047.00","-$1,442,926,611.25",Health & Biotech Equities,2007-05-08,0.62%,N/A,$0.00,2013-06-21,$0.01,0.00%,21.26,1.05,77,24.18%,35%,15%,1099,$83.21,$88.25,$85.77,$86.29,56.11,B+,A,C+,A-,A-,C+,A-,4.8,44.91%,35.23%,21.63,0.00%,16.50%
FNCL,Fidelity MSCI Financials Index ETF,Equity,"$1,097,087,857.00",0.65%,"123,363",$44.71,-0.36%,No,No,3.30%,0.97%,21.02%,35.59%,73.17%,"$4,508,757.50",$0.00,"-$2,168,874.50","-$206,671,338.50","$199,842,014.50","$604,510,597.00",Financials Equities,2013-10-21,0.08%,Fidelity,$0.96,2019-12-20,$0.23,2.14%,13.30,1.11,359,43.05%,35%,15%,1099,$43.28,$45.20,$44.59,$44.82,55.82,N/A,N/A,A+,N/A,N/A,N/A,A,3.88,19.82%,18.11%,24.58,6.95%,0.27%
FREL,Fidelity MSCI Real Estate Index ETF,Real Estate,"$1,074,705,718.00",2.94%,"309,848",$28.68,-0.07%,No,No,1.74%,3.50%,17.68%,37.43%,45.25%,"$22,198,783.00","$2,856,521.00","$8,619,399.50","$237,730,421.00","$748,169,802.00","$927,369,002.50",Real Estate,2015-02-02,0.08%,Fidelity,$0.93,2019-12-20,$0.20,3.24%,30.86,0.65,175,37.57%,35%,15%,1099,$27.82,$28.98,$28.60,$28.75,60.00,N/A,N/A,A,N/A,N/A,N/A,A+,4.48,47.65%,29.75%,117.54,0.71%,10.80%
GNR,SPDR S&P Global Natural Resources ETF,Equity,"$1,062,371,737.00",-6.74%,"100,659",$43.04,-1.67%,No,No,1.51%,-5.43%,0.40%,10.36%,12.92%,"-$20,678,503.00","-$10,658,200.00","-$20,678,503.00","-$120,730,500.50","$165,547,186.50","$423,201,461.00",Commodity Producers Equities,2010-09-13,0.40%,Charles Schwab,$1.77,2019-12-20,$0.96,4.05%,15.03,1.05,95,33.51%,35%,15%,1099,$41.88,$46.70,$42.93,$43.22,39.98,A,A-,A,B+,B+,B-,A-,5.86,68.82%,59.98%,553.35,8.42%,3.50%
MLPA,Global X MLP ETF,Equity,"$1,054,772,019.00",-8.38%,"2,285,041",$7.22,-3.48%,No,No,-2.56%,-10.64%,-8.35%,-24.30%,-33.20%,"$40,182,881.00","$3,383,716.50","$29,270,963.00","$372,916,824.00","$1,000,742,661.50","$1,370,294,060.50",MLPs,2012-04-18,0.45%,2 Platforms,$0.72,2019-11-07,$0.18,9.59%,14.03,1.07,21,66.18%,35%,15%,1099,$7.15,$8.44,$7.18,$7.28,34.23,A-,B,C,B-,A,A,A,1.95,6.29%,2.74%,421.81,0.00%,0.00%
FUTY,Fidelity MSCI Utilities Index ETF,Equity,"$1,025,737,862.00",5.67%,"160,746",$44.70,-0.33%,No,No,-0.38%,6.38%,26.08%,54.13%,75.53%,"$53,314,713.00","$8,951,801.50","$19,858,008.50","$292,259,163.50","$610,894,526.50","$524,418,794.50",Utilities Equities,2013-10-21,0.08%,Fidelity,$1.19,2019-12-20,$0.31,2.66%,24.13,0.19,67,53.67%,35%,15%,1099,$42.13,$45.94,$44.60,$44.89,68.00,N/A,N/A,A+,N/A,N/A,N/A,N/A,7.32,68.06%,89.85%,2637.97,60.55%,6.81%
IDU,iShares U.S. Utilities ETF,Equity,"$1,019,602,233.00",5.71%,"57,575",$171.30,-0.29%,No,No,-0.53%,6.21%,25.42%,51.95%,71.59%,"-$72,262,975.00",$0.00,"-$16,275,050.00","$109,781,913.50","$36,333,950.00","-$1,321,634,389.00",Utilities Equities,2000-06-20,0.42%,N/A,$4.39,2019-12-16,$1.02,2.55%,22.85,0.18,49,55.58%,35%,15%,1099,$161.53,$176.18,$170.95,$172.01,68.11,B+,A,B+,B+,A-,B-,B+,7.3,66.67%,89.56%,2659.39,62.71%,5.88%
