Symbol,ETF Name,Asset Class,Total Assets ,YTD,Avg Volume,Previous Closing Price,1-Day Change,Inverse,Leveraged,1 Week,4 Week,1 year,3 year,5 year,YTD FF,1 Week FF,4 Week FF,1 Year FF,3 Year FF,5 Year FF,ETFdb.com Category,Inception,ER,Commission Free,Annual Dividend Rate,Dividend Date,Dividend,Annual Dividend Yield %,P/E Ratio,Beta,# of Holdings,% In Top 10,ST Cap Gain Rate,LT Cap Gain Rate,Tax Form,Lower Bollinger,Upper Bollinger,Support 1,Resistance 1,RSI,Overall Rating,Liquidity Rating,Expenses Rating,Returns Rating,Volatility Rating,Dividend Rating,Concentration Rating,ESG Score,ESG Score Peer Percentile (%),ESG Score Global Percentile (%),Carbon Intensity (Tons of CO2e / $M Sales),SRI Exclusion Criteria (%),Sustainable Impact Solutions (%)
XT,iShares Exponential Technologies ETF,Equity,"$1,771,584,567.00",-25.21%,"349,829",$31.98,1.20%,No,No,-4.42%,-28.93%,-15.00%,12.42%,N/A,"-$366,445,960.00","-$30,341,617.50","-$37,038,010.50","-$327,160,652.50","$716,491,043.00","$1,002,893,387.00",Large Cap Growth Equities,2015-03-19,0.47%,N/A,$0.66,2019-12-16,$0.30,2.09%,21.91,1.08,200,7.61%,35%,15%,1099,$30.27,$46.61,$30.93,$32.92,32.51,N/A,N/A,B+,N/A,N/A,N/A,N/A,5.58,51.27%,51.72%,46.93,3.96%,11.15%
EMLP,First Trust North American Energy Infrastructure Fund,Equity,"$1,703,222,414.00",-37.23%,"944,031",$16.00,3.29%,No,No,-8.41%,-39.32%,-32.96%,-28.50%,-28.03%,"-$95,225,580.00","-$72,600,685.00","-$97,675,105.00","$259,264,759.00","$1,061,318,749.00","$1,593,675,746.00",Large Cap Blend Equities,2012-06-20,0.95%,N/A,$0.94,2019-12-13,$0.26,6.20%,15.14,0.62,50,54.97%,35%,15%,1099,$14.68,$28.92,$14.97,$16.65,26.56,B+,A-,C+,B,B+,C+,A+,5.94,67.36%,62.40%,1439.41,26.73%,5.89%
ICF,iShares Cohen & Steers REIT ETF,Real Estate,"$1,642,160,118.00",-28.52%,"106,763",$83.63,-0.96%,No,No,-13.49%,-33.26%,-21.45%,-8.23%,-3.54%,"-$79,290,993.50","-$27,596,763.00","-$51,199,313.00","$28,046,349.50","-$844,263,280.50","-$1,092,302,125.00",Real Estate,2001-01-29,0.34%,N/A,$2.98,2019-12-16,$0.84,3.53%,42.30,0.46,31,63.67%,35%,15%,1099,$83.59,$133.94,$81.25,$85.82,31.56,B-,A-,A-,C+,B,C+,B-,5.96,98.27%,62.85%,137.58,0.00%,14.87%
ARKK,ARK Innovation ETF,Equity,"$1,627,947,416.00",-24.46%,"525,316",$37.81,8.99%,No,No,-7.85%,-36.87%,-19.13%,61.01%,83.54%,"$311,484,639.50","$41,666,792.00","$115,096,783.50","$474,348,129.00","$1,837,982,696.00","$1,847,323,688.50",All Cap Equities,2014-10-31,0.75%,N/A,$0.38,2019-12-27,$0.38,1.10%,0.00,1.70,36,56.85%,35%,15%,1099,$34.19,$62.80,$35.03,$39.64,34.52,N/A,N/A,C,N/A,N/A,N/A,N/A,2.85,5.10%,7.32%,20.25,0.00%,12.07%
VOX,Vanguard Communication Services ETF,Equity,"$1,605,250,771.00",-22.64%,"269,681",$72.50,2.30%,No,No,-1.39%,-27.46%,-13.19%,-20.10%,-5.50%,"-$37,809,000.00","-$18,830,000.00","-$157,828,000.00","$132,282,938.23","$676,039,404.28","$1,005,248,204.65",Large Cap Growth Equities,2004-09-23,0.10%,Vanguard,$0.88,2020-03-10,$0.19,1.25%,23.50,0.79,107,71.34%,35%,15%,1099,$67.31,$101.79,$69.48,$74.97,34.65,A+,A,A+,A-,A,A,B-,4.06,26.42%,20.55%,19.03,0.00%,0.63%
VDE,Vanguard Energy ETF,Equity,"$1,593,887,583.00",-58.49%,"1,125,094",$33.32,6.49%,No,No,-12.52%,-53.90%,-61.59%,-61.63%,-64.02%,"$466,238,500.00","$331,518,000.00","$148,286,000.00","$243,791,488.83","$177,240,056.08","$1,021,860,321.32",Energy Equities,2004-09-23,0.10%,Vanguard,$2.79,2020-03-10,$0.67,8.97%,14.20,1.24,131,74.10%,35%,15%,1099,$27.19,$76.70,$31.08,$34.50,22.20,A,A-,A,B,A-,A,A,5.47,49.11%,49.17%,442.85,0.00%,0.29%
XOP,SPDR S&P Oil & Gas Exploration & Production ETF,Equity,"$1,557,603,312.00",-65.06%,"42,521,440",$8.28,6.56%,No,No,0.49%,-56.88%,-73.02%,-76.64%,-82.25%,"$1,095,346,577.50","$172,529,748.00","$745,698,684.50","$2,216,218,714.50","$2,478,397,317.00","$3,667,777,180.00",Energy Equities,2006-06-19,0.35%,N/A,$0.35,2019-12-20,$0.10,4.48%,11.41,1.62,58,43.17%,35%,15%,1099,$5.27,$19.85,$7.78,$8.56,27.00,B+,A,A-,B+,C+,C+,A-,3.74,11.83%,16.49%,605.67,0.00%,1.06%
FXL,First Trust Technology AlphaDEX Fund,Equity,"$1,556,153,659.00",-26.29%,"229,790",$53.49,3.18%,No,No,-2.16%,-30.85%,-16.26%,28.42%,50.75%,"-$255,273,534.00","-$188,464,003.50","-$243,615,012.00","-$299,734,053.50","$608,063,211.50","$449,176,975.00",Technology Equities,2007-05-08,0.61%,N/A,$0.27,2019-12-13,$0.05,0.51%,26.45,1.27,102,19.06%,35%,15%,1099,$48.74,$79.24,$51.10,$55.19,34.94,B,A-,C+,A-,B+,C+,A-,4.5,22.38%,30.34%,48.51,1.34%,3.59%
IGM,iShares Expanded Tech Sector ETF,Equity,"$1,534,939,380.00",-18.73%,"78,332",$196.80,1.83%,No,No,-0.13%,-26.64%,-4.06%,44.71%,93.77%,"$72,099,968.00","$23,310,750.00","-$52,213,590.00","$18,291,432.50","-$22,918,085.50","$85,053,588.50",Technology Equities,2001-03-13,0.46%,N/A,$1.21,2019-12-16,$0.32,0.62%,28.35,1.20,303,54.70%,35%,15%,1099,$184.09,$268.42,$189.25,$203.40,37.69,A-,B+,B+,B,A,B+,A,5.67,56.66%,54.19%,22.68,9.29%,3.77%
REET,iShares Global REIT ETF,Real Estate,"$1,407,754,113.00",-39.75%,"763,081",$16.64,-1.30%,No,No,-21.58%,-42.10%,-33.82%,-24.20%,-21.70%,"$357,648,335.00","$59,056,762.50","$112,068,745.50","$640,776,572.00","$1,818,248,618.50","$2,169,063,008.50",Global Real Estate,2014-07-08,0.14%,N/A,$1.45,2019-12-16,$0.66,8.53%,21.31,0.54,310,27.55%,35%,15%,1099,$16.84,$31.62,$16.03,$17.12,21.12,N/A,N/A,A+,N/A,N/A,N/A,N/A,4.68,29.92%,33.66%,94.55,0.62%,16.00%
FXH,First Trust Health Care AlphaDEX Fund,Equity,"$1,397,358,972.00",-20.61%,"249,295",$66.85,0.66%,No,No,-4.17%,-24.83%,-13.35%,6.53%,-1.55%,"$492,052,628.50","$537,201,981.50","$517,289,516.50","-$559,232,962.50","$511,226,933.50","-$1,266,278,841.75",Health & Biotech Equities,2007-05-08,0.62%,N/A,$0.00,2013-06-21,$0.01,0.00%,21.26,1.05,77,25.42%,35%,15%,1099,$64.20,$90.86,N/A,N/A,35.41,B+,A,C+,A-,A-,C+,A-,4.84,43.40%,36.30%,22.36,0.00%,16.11%
RWR,SPDR Dow Jones REIT ETF,Real Estate,"$1,369,803,182.00",-36.25%,"194,665",$65.04,1.31%,No,No,-15.99%,-39.38%,-30.75%,-21.88%,-18.09%,"-$409,053,074.50","-$24,138,687.50","-$68,888,854.50","-$831,196,730.25","-$1,186,596,927.25","-$1,284,770,074.27",Real Estate,2001-04-23,0.25%,TD Ameritrade,$3.43,2019-12-23,$1.15,5.29%,28.65,0.55,94,47.91%,35%,15%,1099,$63.73,$116.18,$62.55,$67.27,28.52,A,A-,A,B,A-,B+,A-,4.31,58.38%,24.86%,94.94,0.00%,13.48%
RWO,SPDR DJ Wilshire Global Real Estate ETF,Real Estate,"$1,360,025,366.00",-38.72%,"264,976",$31.57,-1.87%,No,No,-20.04%,-40.69%,-33.82%,-25.18%,-24.58%,"$20,195,164.50","-$29,235,990.00","-$24,223,607.00","-$134,833,576.50","-$514,282,271.50","$134,397,645.50",Global Real Estate,2008-05-13,0.50%,2 Platforms,$2.05,2019-12-23,$0.91,6.28%,24.26,0.55,218,29.35%,35%,15%,1099,$31.83,$58.24,$30.47,$32.70,19.96,A-,A,B,C+,A+,B-,A-,5.27,68.94%,44.70%,103.89,0.00%,17.66%
FBT,First Trust Amex Biotechnology Index,Equity,"$1,343,373,797.00",-19.87%,"97,605",$119.17,4.02%,No,No,-0.71%,-23.62%,-20.64%,13.05%,-3.62%,"-$120,166,041.50","-$83,911,545.00","-$90,858,286.00","-$1,163,472,275.00","$604,625,266.00","-$709,684,404.89",Health & Biotech Equities,2006-06-23,0.57%,N/A,$0.00,2015-09-23,$0.02,0.00%,22.49,1.48,31,41.91%,35%,15%,1099,$110.42,$162.81,$114.74,$122.30,36.31,C,A-,C+,A,C+,C,C,2.8,16.98%,7.00%,27.18,0.00%,30.79%
FHLC,Fidelity MSCI Health Care Index ETF,Equity,"$1,341,442,305.00",-20.25%,"278,485",$39.67,-1.61%,No,No,-3.13%,-21.91%,-10.43%,14.93%,19.46%,"-$20,652,532.50","-$48,011,772.00","-$90,794,974.00","-$81,124,397.50","$622,043,825.50","$787,396,361.00",Health & Biotech Equities,2013-10-21,0.08%,Fidelity,$0.58,2019-12-20,$0.09,1.46%,23.33,0.95,350,44.71%,35%,15%,1099,$38.74,$51.74,N/A,N/A,35.81,N/A,N/A,A,N/A,N/A,N/A,N/A,5.2,58.49%,43.30%,19.63,0.01%,13.57%
RYT,Invesco S&P 500® Equal Weight Technology ETF,Equity,"$1,303,877,608.00",-25.13%,"63,565",$148.28,1.55%,No,No,-2.00%,-29.61%,-11.24%,25.93%,67.24%,"-$79,551,148.50","-$18,149,136.00","-$27,775,501.00","-$154,185,562.50","-$233,833,797.00","-$176,522,972.00",Technology Equities,2006-11-07,0.40%,Charles Schwab,$1.83,2019-12-23,$0.48,1.24%,17.60,1.24,72,18.41%,35%,15%,1099,$138.55,$212.62,$142.87,$152.52,35.67,A-,B+,A-,A,B+,B,B+,4.96,32.58%,38.60%,35.19,2.87%,4.71%
NFRA,FlexShares STOXX Global Broad Infrastructure Index Fund,Equity,"$1,296,193,634.00",-25.02%,"95,424",$40.40,0.37%,No,No,-2.30%,-27.47%,-16.46%,-3.75%,0.35%,"$8,432,519.00","-$43,819,999.00","-$43,819,999.00","$739,070,880.00","$734,742,046.50","$1,203,984,210.17",Large Cap Blend Equities,2013-10-08,0.47%,N/A,$1.22,2019-12-20,$0.32,3.02%,24.33,0.64,164,32.80%,35%,15%,1099,$38.21,$58.69,$39.55,$41.28,32.40,B+,A-,B,N/A,N/A,B+,B,6.4,55.36%,74.93%,650.12,20.20%,7.87%
KRE,SPDR S&P Regional Banking ETF,Equity,"$1,289,568,833.00",-43.35%,"7,760,749",$33.00,5.33%,No,No,-2.51%,-41.51%,-35.80%,-38.42%,-11.91%,"$3,445,118.50","$346,632,642.00","$188,439,179.00","-$817,274,217.00","-$1,472,900,130.00","$205,425,928.32",Financials Equities,2006-06-19,0.35%,N/A,$1.29,2019-12-20,$0.36,4.13%,12.21,1.33,123,30.05%,35%,15%,1099,$27.45,$58.72,$30.26,$34.70,31.67,A-,A,A,B-,B+,B-,B+,4.59,42.73%,31.98%,9.49,0.00%,1.60%
XAR,SPDR S&P Aerospace & Defense ETF,Equity,"$1,172,344,443.00",-37.36%,"295,895",$68.35,2.84%,No,No,-9.59%,-41.48%,-24.74%,2.34%,21.49%,"-$21,998,317.50","-$170,714,337.50","-$238,829,811.00","$355,293,664.75","$941,986,415.75","$1,308,102,356.25",Industrials Equities,2011-09-28,0.35%,N/A,$0.81,2019-12-23,$0.13,1.22%,21.01,1.05,33,50.13%,35%,15%,1099,$61.66,$123.31,N/A,N/A,27.05,B+,B-,A-,A+,B+,A-,C+,6.21,68.75%,70.34%,106.08,64.36%,0.38%
USRT,iShares Core U.S. REIT ETF,Real Estate,"$1,142,103,240.00",-35.39%,"360,127",$35.27,1.09%,No,No,-15.94%,-39.14%,-28.25%,-18.60%,-12.47%,"$75,396,531.50","$40,749,401.00","$64,624,367.50","$487,914,002.00","$1,534,340,425.00","$1,530,641,216.00",Real Estate,2007-05-04,0.08%,N/A,$1.82,2019-12-16,$0.54,5.25%,30.79,0.53,155,40.23%,20%,39%,1099,$34.39,$63.04,$33.65,$36.46,28.66,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.14,38.73%,21.84%,104.98,0.87%,11.63%
VAW,Vanguard Materials ETF,Equity,"$1,136,915,804.00",-33.29%,"134,894",$89.02,3.04%,No,No,-3.53%,-31.91%,-26.06%,-21.04%,-10.22%,"-$250,722,000.00","-$55,183,250.00","-$247,836,000.00","-$489,532,413.38","-$385,537,746.72","$215,816,908.63",Materials,2004-01-30,0.10%,Vanguard,$2.57,2020-03-10,$0.54,2.95%,20.40,1.23,114,55.01%,35%,15%,1099,$81.54,$135.65,N/A,N/A,32.36,A+,A-,A+,A-,A,A-,A,5.29,42.65%,45.06%,758.01,3.32%,2.15%
IEV,iShares Europe ETF,Equity,"$1,098,475,444.00",-34.33%,"473,897",$30.84,2.19%,No,No,-6.46%,-33.76%,-28.01%,-19.36%,-20.52%,"-$85,403,310.00","-$83,314,340.00","-$113,334,204.00","-$464,805,227.50","-$947,469,637.50","-$1,016,405,642.50",Europe Equities,2000-07-25,0.59%,Fidelity,$1.44,2019-12-16,$0.31,4.71%,16.56,0.84,363,22.99%,35%,15%,1099,$28.82,$49.28,$30.02,$31.61,28.12,A-,A-,C+,B,A-,B+,A,7.71,49.06%,94.50%,149.8,14.25%,5.38%
IYF,iShares U.S. Financials ETF,Equity,"$1,078,912,756.00",-34.13%,"276,695",$90.76,1.24%,No,No,-7.39%,-36.65%,-22.36%,-10.27%,8.78%,"-$129,547,334.00","-$46,714,600.00","-$164,146,545.00","-$333,990,962.00","-$811,298,273.00","-$245,932,063.50",Financials Equities,2000-05-31,0.42%,N/A,$2.27,2019-12-16,$0.54,2.54%,19.60,1.01,284,41.88%,35%,15%,1099,$84.85,$148.91,$86.09,$94.02,30.58,A-,A,B,B+,B+,C,A,4.37,36.56%,25.85%,49.25,7.69%,2.15%
CIBR,First Trust NASDAQ CEA Cybersecurity ETF,Equity,"$1,053,704,308.00",-24.60%,"402,795",$22.64,3.66%,No,No,-0.61%,-30.53%,-19.53%,5.67%,N/A,"$202,992,641.50","-$12,583,615.50","$19,054,757.50","$516,958,650.50","$1,004,186,245.50","$1,185,810,868.50",Technology Equities,2015-07-06,0.60%,N/A,$0.07,2019-12-13,$0.05,0.31%,23.62,1.12,43,49.73%,35%,15%,1099,$20.58,$33.07,$21.60,$23.52,32.54,N/A,N/A,B,N/A,N/A,N/A,N/A,5.47,45.89%,49.12%,15.79,14.07%,4.02%
RWX,SPDR DJ Wilshire International Real Estate ETF,Real Estate,"$1,029,533,489.00",-42.28%,"657,281",$22.39,-6.12%,No,No,-25.76%,-42.78%,-38.09%,-29.39%,-31.93%,"-$257,552,630.50","-$13,182,195.00","-$26,253,832.50","-$568,182,437.00","-$1,951,580,424.00","-$2,708,379,351.87",Global Real Estate,2006-12-15,0.59%,TD Ameritrade,$3.47,2019-12-23,$2.48,14.24%,17.54,0.56,126,29.20%,35%,15%,1099,$23.60,$43.51,$21.96,$22.80,9.69,A-,A,C+,B+,A-,A-,B+,6.56,95.45%,78.19%,114.83,0.00%,23.05%
HACK,ETFMG Prime Cyber Security ETF,Equity,"$1,021,100,730.00",-24.15%,"307,473",$30.89,2.80%,No,No,-2.20%,-29.77%,-21.55%,8.56%,11.71%,"-$108,457,030.00","-$31,131,680.00","-$67,605,965.00","-$288,304,050.00","-$7,256,490.00","$610,954,865.00",Technology Equities,2014-11-12,0.60%,N/A,$0.64,2020-03-17,$0.58,2.03%,28.26,1.22,56,36.80%,35%,15%,1099,$28.22,$44.89,$29.56,$31.93,32.67,N/A,N/A,C,N/A,N/A,N/A,N/A,4.56,24.08%,31.60%,14.84,11.04%,1.19%
KBE,SPDR S&P Bank ETF,Equity,"$1,002,968,828.00",-42.50%,"2,278,434",$27.19,6.46%,No,No,-2.86%,-40.87%,-34.93%,-35.58%,-12.16%,"-$38,503,761.50","$65,275,992.00","-$18,524,115.00","-$624,698,866.00","-$1,776,185,823.50","-$1,533,729,284.44",Financials Equities,2005-11-15,0.35%,N/A,$1.10,2019-12-20,$0.33,4.29%,11.83,1.35,91,21.77%,35%,15%,1099,$23.07,$47.72,$24.97,$28.53,31.64,A,A,A-,B+,B+,B,B,4.38,37.00%,26.08%,8.32,0.00%,1.10%
IDU,iShares U.S. Utilities ETF,Equity,"$914,401,215.00",-19.93%,"97,242",$129.75,-4.59%,No,No,-4.15%,-26.16%,-8.95%,9.11%,33.02%,"$122,397,205.00","-$32,187,785.00","$194,660,180.00","$284,194,308.50","$268,097,773.00","$185,156,791.00",Utilities Equities,2000-06-20,0.42%,N/A,$4.39,2019-12-16,$1.02,3.22%,22.85,0.18,49,57.38%,35%,15%,1099,$126.50,$184.69,$127.73,$133.10,35.44,B+,A,B+,B+,A-,B-,B+,7.41,69.44%,91.70%,2640.98,62.48%,5.91%
PHO,Invesco Water Resources ETF,Equity,"$893,462,960.00",-21.80%,"108,353",$30.21,0.17%,No,No,-1.56%,-25.87%,-10.21%,17.21%,22.15%,"$24,749,964.50","-$7,403,088.00","-$7,172,619.00","$56,787,548.00","-$24,509,894.50","-$95,242,598.00",Water Equities ,2005-12-06,0.60%,N/A,$0.17,2019-12-23,$0.04,0.55%,24.72,1.04,35,63.12%,35%,15%,1099,$28.63,$41.90,N/A,N/A,35.66,A-,A+,A,A,B+,A-,B+,7.68,98.22%,94.23%,82.57,0.00%,15.17%
TDIV,First Trust NASDAQ Technology Dividend Index Fund,Equity,"$875,447,979.00",-23.59%,"158,137",$32.95,0.43%,No,No,-0.15%,-27.20%,-11.93%,11.27%,35.55%,"$19,224,041.00","$6,238,681.00","$4,108,084.50","$71,635,679.00","$146,930,274.50","$70,960,823.50",Technology Equities,2012-08-14,0.50%,N/A,$0.98,2019-12-13,$0.32,2.98%,17.65,1.12,92,60.42%,35%,15%,1099,$30.89,$45.71,$31.85,$33.93,36.07,A,A-,B,N/A,A,A,B+,4.97,32.86%,38.78%,34.33,0.50%,4.88%
BBRE,JPMorgan BetaBuilders MSCI US REIT ETF,Real Estate,"$871,900,821.00",-35.12%,"147,115",$57.57,1.43%,No,No,-15.81%,-38.89%,-28.08%,N/A,N/A,"$126,582,642.25","$35,143,193.00","$89,957,854.00","$1,163,401,056.50","$1,244,383,061.00","$1,244,383,061.00",Real Estate,2018-06-15,0.11%,N/A,$1.94,2019-12-30,$0.03,3.43%,40.59,0.51,137,40.20%,39%,20%,1099,$56.22,$102.41,$55.06,$59.39,28.14,N/A,N/A,N/A,N/A,N/A,N/A,N/A,4.12,36.99%,21.43%,105.45,0.88%,11.67%
AMJ,JPMorgan Alerian MLP Index ETN,Equity,"$843,376,800.00",-62.17%,"3,990,387",$8.25,19.57%,No,No,-16.16%,-59.44%,-66.69%,-70.09%,-74.48%,$0.00,$0.00,$0.00,$0.00,$0.00,"-$130,250,000.00",MLPs,2009-04-02,0.85%,N/A,$0.88,2019-08-27,$0.47,10.70%,0.00,1.09,36,59.53%,35%,15%,1099,$5.85,$22.78,$7.03,$9.17,24.09,A-,A,A-,A,C,B,N/A,N/A,N/A,N/A,N/A,N/A,N/A
FXU,First Trust Utilities AlphaDEX Fund,Equity,"$842,844,994.00",-20.44%,"279,990",$23.24,-1.36%,No,No,-3.61%,-26.85%,-16.29%,-8.42%,11.04%,"-$176,853,922.00","-$118,706,172.00","-$160,008,160.00","$637,782,979.00","-$406,258,155.00","$586,097,348.96",Utilities Equities,2007-05-08,0.63%,N/A,$0.68,2019-12-13,$0.18,2.89%,18.72,0.33,35,48.93%,35%,15%,1099,$22.20,$33.08,N/A,N/A,35.42,B,A,C+,A,A,C,B,4.85,9.72%,36.38%,1997.47,32.99%,2.38%
ROBO,ROBO Global Robotics and Automation Index ETF,Equity,"$829,821,865.00",-29.05%,"196,766",$29.80,1.81%,No,No,-2.87%,-31.15%,-22.92%,-6.83%,13.18%,"-$93,148,378.00","-$22,902,256.50","-$60,976,563.00","-$262,306,468.00","$664,882,567.50","$870,370,598.50",Global Equities,2013-10-22,0.95%,N/A,$0.16,2019-12-24,$0.16,0.50%,27.51,1.38,89,20.17%,35%,15%,1099,$27.71,$44.55,$28.81,$30.48,32.44,N/A,N/A,C,N/A,N/A,N/A,N/A,5.41,44.76%,47.68%,36.29,5.94%,6.48%
IYG,iShares U.S. Financial Services ETF,Equity,"$801,337,702.00",-36.02%,"106,910",$97.13,1.89%,No,No,-4.27%,-37.75%,-22.31%,-9.76%,14.09%,"-$117,702,655.00","-$29,323,220.00","-$117,661,210.00","-$358,512,289.50","-$308,364,700.50","$101,055,569.00",Financials Equities,2000-06-21,0.42%,N/A,$2.41,2019-12-16,$0.66,2.55%,15.80,1.24,121,60.21%,35%,15%,1099,$87.43,$159.85,$90.83,$101.41,32.29,B+,A-,B-,A,B,C,A-,4.49,41.41%,30.01%,6.7,0.00%,0.23%
FUTY,Fidelity MSCI Utilities Index ETF,Equity,"$757,970,155.00",-19.91%,"288,924",$33.88,-5.23%,No,No,-3.91%,-26.12%,-8.40%,10.80%,36.21%,"$41,518,520.50","-$39,437,717.50","-$39,010,833.00","$259,857,659.00","$574,710,269.00","$659,021,872.00",Utilities Equities,2013-10-21,0.08%,Fidelity,$1.19,2019-12-20,$0.31,3.36%,24.13,0.19,65,55.53%,35%,15%,1099,$33.04,$48.14,$33.23,$34.97,35.34,N/A,N/A,A+,N/A,N/A,N/A,N/A,7.43,70.83%,91.99%,2629.09,60.05%,6.84%
IHF,iShares U.S. Healthcare Providers ETF,Equity,"$710,120,250.00",-25.69%,"97,648",$149.20,2.21%,No,No,-8.20%,-28.65%,-12.85%,16.06%,18.15%,"$67,026,035.00","$28,692,285.00","$77,133,820.00","-$34,686,294.00","$57,959,431.00","-$191,245,994.00",Health & Biotech Equities,2006-05-05,0.43%,N/A,$1.16,2019-12-16,$0.41,0.80%,22.47,0.86,48,75.92%,35%,15%,1099,$144.16,$213.85,$142.99,$153.11,35.89,B+,B+,B+,A-,B,B,B,5.25,62.26%,44.30%,13.53,0.00%,0.06%
FREL,Fidelity MSCI Real Estate Index ETF,Real Estate,"$670,147,829.00",-31.87%,"513,495",$18.98,-0.16%,No,No,-13.96%,-36.29%,-23.26%,-9.91%,-4.20%,"-$33,845,986.00","-$123,262,219.00","-$82,566,686.50","$182,126,430.50","$656,118,520.50","$867,710,988.50",Real Estate,2015-02-02,0.08%,Fidelity,$0.93,2019-12-20,$0.20,4.90%,30.86,0.65,176,44.01%,35%,15%,1099,$18.72,$32.12,$18.21,$19.59,29.92,N/A,N/A,A,N/A,N/A,N/A,A+,4.38,63.01%,25.91%,118.12,0.71%,9.23%
PPA,Invesco Aerospace & Defense ETF,Equity,"$661,189,695.00",-34.34%,"132,355",$44.89,-0.07%,No,No,-10.09%,-38.43%,-21.44%,3.21%,28.79%,"-$39,842,630.50","-$29,484,556.00","-$75,668,086.00","$30,623,933.00","$172,621,200.50","$378,364,005.00",Industrials Equities,2005-10-26,0.59%,N/A,$0.65,2019-12-23,$0.14,1.45%,22.54,1.05,51,57.29%,35%,15%,1099,$41.83,$77.27,N/A,N/A,25.47,B+,A-,B-,A,A,B,B-,5.56,45.83%,51.15%,28.77,76.95%,0.34%
ITB,iShares U.S. Home Construction ETF,Equity,"$654,247,750.00",-41.29%,"3,172,329",$26.08,7.02%,No,No,-22.13%,-48.25%,-22.71%,-18.24%,-2.34%,"$228,572,956.50","-$179,878,227.00","-$210,436,295.50","-$144,225,796.50","-$818,747,233.50","-$1,652,304,396.00",Building & Construction ,2006-05-01,0.42%,N/A,$0.22,2019-12-16,$0.06,0.91%,15.11,1.04,45,67.70%,35%,15%,1099,$23.86,$56.44,$23.88,$27.52,24.03,A-,A,A-,A-,B+,A-,A-,4.82,34.38%,35.90%,72.14,0.00%,9.02%
KXI,iShares Global Consumer Staples ETF,Equity,"$641,021,904.00",-16.82%,"86,231",$46.15,-0.15%,No,No,2.81%,-17.68%,-7.30%,-0.37%,12.28%,"-$47,203,858.50","-$5,321,990.00","$369,502.00","-$33,784,274.50","$599,104,965.00","$503,319,049.50",Consumer Staples Equities,2006-09-21,0.46%,N/A,$1.20,2019-12-16,$0.60,2.59%,23.38,0.57,91,47.65%,35%,15%,1099,$43.90,$57.43,N/A,N/A,37.95,A-,B+,B,B,A,B+,A,6.74,72.00%,82.24%,55.22,21.59%,11.75%
IYC,iShares US Consumer Services ETF,Equity,"$626,102,060.00",-27.67%,"38,987",$165.08,3.47%,No,No,-4.40%,-30.79%,-18.10%,6.08%,18.76%,"-$44,012,790.00","-$22,629,895.00","-$44,012,790.00","-$87,374,918.50","-$252,580,206.00","-$500,232,806.00",Large Cap Growth Equities,2000-06-28,0.42%,N/A,$2.04,2019-12-16,$0.62,1.28%,25.03,1.02,157,52.40%,35%,15%,1099,$154.09,$245.06,$157.21,$170.70,32.00,A-,B+,B+,B-,A+,B,A,4.32,31.62%,24.97%,74.58,12.94%,0.52%
REM,iShares Mortgage Real Estate ETF,Real Estate,"$624,458,455.00",-55.38%,"638,015",$19.87,1.02%,No,No,-36.11%,-58.90%,-50.33%,-42.18%,-32.80%,"-$47,467,676.50","-$9,504,100.00","-$65,945,437.00","$98,339,225.50","$187,539,955.50","$268,805,984.00",Real Estate,2007-05-04,0.48%,N/A,$3.63,2019-12-16,$0.93,18.60%,12.52,0.56,37,74.89%,35%,15%,1099,$20.92,$56.03,N/A,N/A,15.38,B,A,B,C,C,A+,B,2.46,9.83%,5.28%,10.67,0.00%,0.00%
FNCL,Fidelity MSCI Financials Index ETF,Equity,"$620,141,949.00",-37.55%,"247,476",$27.74,1.91%,No,No,-5.00%,-38.37%,-25.88%,-18.75%,4.99%,"-$84,077,643.50","-$77,744,289.00","-$84,085,032.00","-$305,201,674.50","-$48,357,858.00","$521,251,151.00",Financials Equities,2013-10-21,0.08%,Fidelity,$0.96,2019-12-20,$0.23,3.56%,13.30,1.11,361,43.79%,35%,15%,1099,$25.12,$46.73,$26.10,$28.78,30.77,N/A,N/A,A+,N/A,N/A,N/A,A,3.87,18.50%,18.25%,24.68,6.96%,0.27%
RYH,Invesco S&P 500® Equal Weight Health Care ETF,Equity,"$612,905,650.00",-20.99%,"19,761",$174.99,0.64%,No,No,-3.17%,-23.53%,-11.27%,10.64%,13.81%,"$476,409.00",$0.00,$0.00,"-$59,391,507.00","$79,334,858.00","-$66,354,832.50",Health & Biotech Equities,2006-11-07,0.40%,Charles Schwab,$1.19,2019-12-23,$0.32,0.68%,16.74,1.02,61,21.48%,35%,15%,1099,$168.62,$234.21,$171.29,$178.25,35.38,B,C+,B+,B+,A,B-,B,5.71,77.36%,55.63%,20.06,0.00%,12.92%
TECL,Direxion Daily Technology Bull 3X Shares,Equity,"$602,331,528.00",-59.80%,"641,961",$97.18,-1.28%,No,3x,-16.11%,-69.99%,-28.07%,45.71%,163.75%,"$384,356,441.00","$114,795,782.50","$247,392,757.00","$312,293,353.50","$446,206,816.50","$378,978,120.50",Leveraged Equities,2008-12-17,1.08%,N/A,$0.62,2019-12-23,$0.11,0.65%,25.96,3.55,72,66.77%,35%,15%,1099,$70.08,$308.48,$87.54,$107.28,34.39,B+,B+,B+,B,B-,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
